Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Viviani Vincenzo,Aldobrandini Alessandro,22/12/1696,Firenze,Roma,Notizie di libri,['Falconieri Paolo'],"Gal. 160, doc. 13, c. 12r-v",1696,"""Con tutto che dalla bontà di V. S. Illustrissima io non abbia meritato l'avviso...""Minuta autografa
"
Viviani Vincenzo,[non identificato],2/05/1697,Firenze,,Notizie di libri,,"Gal. 160, doc. 14, c. 13r-v",1697,"""Non prima che sul tramontar del sole di questo giorno quando ho fatto ritorno a casa...""Minuta autografa
"
Viviani Vincenzo,Biringucci Pietro,6/05/1698,Firenze,Reichstatt,Argomenti privati,['Cerretani Francesco'],"<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22788')"">Gal. 160  </a>  doc. 15, c. 14a r<br/>",1698,"""Le tre sole righe di V. S. Illustrissima fatteci avere...""Minuta autografa
"
Viviani Vincenzo,[non identificato],12/05/1698,Firenze,,Argomenti privati,['Federighi Vincenzio '],"<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '22788')"">Gal. 160  </a>  doc. 16, c. 14b r-v<br/>",1698,"""Dio rimuneri con larga mano V. S. Illustrissima della speciale grazia che mi ha impetrata...""Minuta autografa
"
Viviani Vincenzo,Aldobrandini Alessandro,27/05/1698,Firenze,,Affari economici,"['Baldigiani', 'Del Teglia Giuseppe Bonaventura ']","Gal. 160, doc. 17, c. 15r",1698,"""Rendo infinite grazie a V. S. Illustrissima della grand'attenzione che m'a avuto...""Minuta autografa
"
Viviani Vincenzo,Del Teglia Giuseppe Buonaventura,3/06/1698,Firenze,,Affari economici,[],"Gal. 160, doc. 18, c. 16v",1698,"""Da quanto mi scrive il Signor Abate Aldobrandini ho sentito la elezione fatta...""Minuta autografa
"
Viviani Vincenzo,Gregory David,28/10/1698,Firenze,Oxford,,"['Galilei Galileo', 'Craig John ']","Gal. 160, doc. 19, c. 17r-18v",1698,"""Dall'esser io stato inaspettatamente, e senza alcun merito da cotesta inclita Società...""Minuta autografa
"
Viviani Vincenzo,Sherard William,28/10/1698,Firenze,Roma,Argomenti privati,['Gregory David'],"Gal. 160, doc. 20, c. 19r",1698,"""Per risparmiare a V. S. Illustrissima l'incomodo di rispondere...""Minuta autografa
"
Viviani Vincenzo,Bresciani Benedetto,2/12/1698,Firenze,Reichstatt,Argomenti privati,[],"Gal. 160, doc. 21, c. 20r",1698,"""Con la seconda in data de 21 novembre prossimo passato mi rimprovera V. S. la mia negligenza...""Minuta autografa
"
Viviani Vincenzo,Biringucci Pietro,21/12/1698,Firenze,,Suppliche,[],"Gal. 160, doc. 22, c. 20v",1698,"""E' così viva in me la memoria de' segnalati benefizi...""Minuta autografa
"
Viviani Vincenzo,Aldobrandini Alessandro,23/12/1698,Firenze,,Argomenti privati,[],"Gal. 160, doc. 23, c. 21r",1698,"""L'ultime e prudentissime pratiche di V. S. Reverendissima operano a segno nel nipote e nel zio...""Minuta autografa
"
Viviani Vincenzo,Salviati Averardo,8/01/1700,Firenze,,Argomenti privati,['Cassini Giovanni Domenico'],"Gal. 160, doc. 24, c. 22v",1700,"""L'onorificente piego del celebratissimo Signor Cassini mio vero ed ottimo amico...""Minuta autografa
"
Viviani Vincenzo,Pandolfini Pandolfo,9/01/1700,Firenze,Roma,Argomenti privati,[],"Gal. 160, doc. 25, c. 22v",1700,"""L'assidue premure dell'Illustrissimo Signor Governator Pandolfini che V. S. Illustrissima da me servita...""Minuta autografa
"
Viviani Vincenzo,Salviati Averardo,8/01/1700,Firenze,,Argomenti privati,['Cassini Giovanni Domenico'],"Gal. 160, doc. 26, c. 23r",1700,"""L'onorificente piego del celebratissimo Signor Cassini mio vero ed ottimo amico...""AutografoCopia della minuta di c. 22r
"
Viviani Vincenzo,Aldobrandini Alessandro,12/01/1700,Firenze,Roma,Affari economici,['Pandolfini Pandolfo'],"Gal. 160, doc. 27, c. 24r",1700,"""Già più volte ho sperimentato a mia confusione che le azzioni di V. S. Illustrissima...""Minuta autografa
"
Viviani Vincenzo,Cassini Giovanni Domenico,15/01/1700,Firenze,Parigi,Biografie,['Colbert Jean Baptiste'],"Gal. 160, doc. 28, c. 25r",1700,"""S'io refletto a quel ch'io sono, so di non aver prerogative né talenti da meritarmi onori...""Minuta autografa
"
Viviani Vincenzo,Aldobrandini Alessandro,26/01/1700,Firenze,Roma,Biografie,[],"Gal. 160, doc. 29, c. 26r",1700,"""S'io la devo dir giusta a V. S. Illustrissima di così singolar e speciale onore ricevuto...""Minuta autografa
"
Viviani Vincenzo,Falconieri Paolo,23/02/1700,Firenze,Roma,Biografie,[],"Gal. 160, doc. 30, c. 27r",1700,"""Fra l'innumerabili grazie, delle quali mi ha colmato la Providenza suprema...""Minuta autografa
"
Viviani Vincenzo,Grandi Guido,27/02/1700,Firenze,Roma,Argomenti privati,[],"Gal. 160, doc. 31, c. 28r",1700,"""Godo infinitamente che quel Signor...ch'io aveva qua commendato...""AutografoIndirizzo a c. 29v
"
Viviani Vincenzo,Académie des sciences (Paris),5/03/1700,Firenze,Parigi,Argomenti privati,['Académie des sciences (France)'],"Gal. 160, doc. 32, c. 30r-v",1700,"""Ho provato da due mesi in qua così frequenti, e sì fieri, che mi anno evitato di far le parti dovute...""Minuta autografa
"
Viviani Vincenzo,Salviati Averardo,12/03/1700,Firenze,,Argomenti privati,['Cassini Giovanni Domenico'],"Gal. 160, doc. 33, c. 31r",1700,"""L'obbligantissima carta di V. S. Illustrissima del prossimo passato febbraio per la quale...""Minuta autografa
"
Viviani Vincenzo,[non identificato],14/04/1699,Firenze,,Argomenti privati,,"Gal. 160, doc. 34, c. 32r",1699,"""Non si dia a creder mai V. S. Illustrissima che le mie occupazioni...""Minuta autografa
"
Viviani Vincenzo,[non identificato],24/07/1699,Firenze,,Affari economici,"['Rospigliosi', 'Papagalli Giulian Domenico ']","Gal. 160, doc. 35, c. 33r",1699,"""Il capo lettighiere di S. A. è venuto in questo punto a domandarmi lire sessantaquattro...""Minuta autografa
"
Viviani Vincenzo,[non identificato],27/07/1699,Firenze,,Affari economici,['Bacherini Lodovico '],"Gal. 160, doc. 36, c. 34r",1699,"""Lodovico Bacherini Capo lettighiere mi dice che nella somma delle 64 lire vi si intende comprese...""Minuta autografa
"
Viviani Vincenzo,Rospigliosi Giacomo,29/07/1699,Firenze,Pistoia,Argomenti privati,[],"Gal. 160, doc. 37, c. 35r-36v",1699,"""Di quanto si compiacque risolvere la Reale Altezza nel proposito di codesta acqua...""Minuta autografa
"
Viviani Vincenzo,Villani Domenico Giuseppe,29/07/1699,Firenze,Pistoia,Argomenti privati,[],"Gal. 160, doc. 38, c. 35r",1699,"""Ricevei la pianta desiderata esattissima che V. S. Illustrissima si compiaque inviarmi...""Minuta autografa
"
Viviani Vincenzo,Franconi Matteo,3/08/1699,Firenze,,Notizie di libri,['Villani Domenico Giuseppe '],"Gal. 160, doc. 39, c. 36v",1699,"""Dal Signor Tenente Dottor Giuseppe Villani ho ricevuto questa matina...""Minuta autografa
"
Viviani Vincenzo,Rospigliosi Giacomo,3/08/1699,Firenze,Pistoia,Idraulica,[],"Gal. 160, doc. 40, c. 37r-v",1699,"""Su la speranza di poter molti giorni ser qua a V. S. Illustrissima nell'occasione...""Minuta autografa scritta su una carta con l'indirizzo del Viviani
"
Viviani Vincenzo,Papagalli Giulian Domenico,7/12/1699,Firenze,Pistoia,Idraulica,[],"Gal. 160, doc. 41, c. 38r",1699,"""Per mia balordaggine non so' capace...""Minuta autografa
"
Viviani Vincenzo,[non identificato],8/12/1699,Firenze,,Argomenti privati,,"Gal. 160, doc. 42, c. 39r",1699,"""Se io abbia goduto e quanto del così presto e fortunato ritorno di V. S. costì in Lisbona da Goa....""Minuta autografa scritta su una carta con l'indirizzo del Viviani e un disegno geometrico
"
Viviani Vincenzo,[non identificato],20/04/1700,Firenze,,Argomenti privati,,"Gal. 160, doc. 43, c. 40r",1700,"""Fui accolto con la solita incomparabile benignità...""Minuta autografa
"
Viviani Vincenzo,Landucci Antonia,13/07/1700,Firenze,Roma,Argomenti privati,['Landucci Benedetto '],"Gal. 160, doc. 44, c. 41r-42v",1700,"""Non mi sarei mai aspettato mai di aver a sentire che in questo anno...""Minuta autografa
"
Viviani Vincenzo,[non identificato],10/08/1700,Firenze,Roma,Affari economici,"['Landucci Antonia ', 'Del Rosso Lorenzo ']","Gal. 160, doc. 45, c. 43r",1700,"""Fu l'intenzione stando qua del Signor Lorenzo del Rosso  di volere scossi martedi de' 13 luglio...""Minuta autografa
"
Viviani Vincenzo,[non identificato],10/08/1700,Firenze,Roma,Argomenti privati,['Falconieri Paolo'],"Gal. 160, doc. 46, c. 43v",1700,"""Mi parve pure di aver spiegato a bastanza a V. S. che quando...""Minuta autografa
"
Viviani Vincenzo,Capponi Vincenzo Maria,18/12/1700,Firenze,,Argomenti privati,[],"Gal. 160, doc. 47, c. 44r",1700,"""Ma non sarebbe la prima volta che nell'eternitar la solita mia natura di seraficar il prossimo...""Minuta autografa
"
Viviani Vincenzo,Albizzi Luca (degli),22/12/1700,Firenze,Pisa,Biografie,"['Giannetti Michele ', 'Galilei Galileo', 'Averroes', 'Cassini Giovanni Domenico']","Gal. 160, doc. 48, c. 45r",1700,"""Quella quiete e riposo che mi desidera colla sua singolare bontà V. S. Illustrissima perch'io possa...""Minuta autografaA c. 46r si legge una breve nota del Viviani in cui chiede se è partita per Montpellier una sua lettera per Cassini, datata 1 aprile 1701
"
Viviani Vincenzo,Barbarigo Gregorio Giovanni Gasparo,[sd],,Padova,Notizie di libri,['Borelli Giovanni Alfonso'],"Gal. 160, doc. 49, c. 47r",[sd],"""Quando per singolar mia fortuna l'Eminenza V. Reverendissima scrivemi che ella...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,[non identificato],[sd],,,Argomenti privati,,"Gal. 160, doc. 50, c. 48r",[sd],"""Con mia indicibile satisfazione ricevei con la lettera...""Minuta autografa senza dati topici e croniciNell'angolo superiore sinistro si legge: ""Non mandata"". Sul verso un disegno a lapis e la scritta: ""Marchetti""
"
Viviani Vincenzo,Manolessi Carlo,[sd],,,Affari economici,['Galilei Galileo'],"Gal. 160, doc. 51, c. 49r",[sd],"""Tengo una sua piena di rammarichi, e con ragione, ma a questa ora averà saputo la cagione...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,Del Rosso Ottavio,[sd],,,Notizie di libri,['Galilei Cosimo'],"Gal. 160, doc. 52, c. 50r",[sd],"""Far consegnar in Roma al Molto Reverendo Signor Cosimo Galilei che sta nella Congregazione...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,[non identificato],[sd],,,Notizie di libri,['Rinaldini Carlo'],"Gal. 160, doc. 53, c. 51r",[sd],"""Vincenzio Viviani che desidera d'aver tutte l'opere stampate fin ora...""Minuta autografa senza dati topici e croniciSul verso disegni a penna di porte
"
Viviani Vincenzo,[non identificato],[sd],,,Notizie di libri,['Rinaldini Carlo'],"Gal. 160, doc. 54, c. 52r",[sd],"""Si desidera dal Signor Dottore Carlo Rinaldini conte di Montagnolo...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,[non identificato],[sd],,,Argomenti privati,['Gian Gastone granduca di Toscana'],"Gal. 160, doc. 55, c. 53r",[sd],"""Avanti che partisse il Serenissimo Signor Principe Gio. Gastone...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,[non identificato],[sd],,,Varia,['Farulli Benedetto '],"Gal. 160, doc. 56, c. 54r",[sd],"""Da qui avanti lasciate passare la mattina da cotesto ponte...""Minuta autografa senza dati topici e croniciSul verso disegni geometrici
"
Viviani Vincenzo,Segni Alessandro,[sd],,,Notizie di libri,[],"Gal. 160, doc. 57, c. 55r-56v",[sd],"""Dopo il fatto, ricorro al saggio parere di V. S. Illustrissima per supplicarla a levarmi d'un sospetto...""Autografo senza dati topici e croniciIndirizzo a c. 56v
"
Viviani Vincenzo,Lapi Michelangelo,[sd],,Roma,Biografie,['Torricelli Evangelista'],"Gal. 160, doc. 58, c. 57r-v",[sd],"""Sapendo quanto V. S. compatisca le necessità di casa nostra...""Minuta autografa senza dati topici e croniciLa c. 57b è un foglietto con una breve comunicazione
"
Viviani Vincenzo,Giani Niccolò,[sd],,,Argomenti privati,"[""Medici Leopoldo de'""]","Gal. 160, doc. 59, c. 58r-62r",[sd],"""Alla bontà singolare et al caritativo impiego di V. S. llustrissima...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,[non identificato],[sd],,,Argomenti privati,,"Gal. 160, doc. 60, c. 63r-64r",[sd],"""Da domenica sera in qua io mi trovo in letto con dolori di sciatica, la quale com'ella sa...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,Galilei Cosimo,[sd],,,Argomenti privati,[],"Gal. 160, doc. 61, c. 65r-66v",[sd],"""Oh gran cose  mi fece far Signor Cosimo ma che non può l'amicizia! Ecco che io vi obbedisco...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,Molara Bruto (della),[sd],,,Argomenti privati,[],"Gal. 160, doc. 62, c. 67r-68r",[sd],"""Un mese fa ch'io pagai allo spezziale 34 scudi a buonconto feci noto di non mi ammalar più in vita mia...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,Molara Bruto (della),[sd],,,Argomenti privati,[],"Gal. 160, doc. 63, c. 69r-v",[sd],"""Oh quest'è troppo Signor Bruto, otto giorni senza sue lettere! Che cosa è questa?...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,Molara Bruto (della),[sd],,,Questioni di lavoro,"['Michelozzi Antonio ', 'Giamberti Ridolfo ', 'Della Rena Ferdinando']","Gal. 160, doc. 64, c. 70r-71v",[sd],"""Lunedì presi la medicina, dalla quale non ne sento quel sollevamento al mio male che me ne veniva...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,Molara Bruto (della),[sd],,,Argomenti privati,[],"Gal. 160, doc. 65, c. 72r-73r",[sd],"""Chi sente prima l'un ora di notte tiri un razzo. Il medesimo dopo aver dato tempo conveniente ne tiri un altro...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,Molara Bruto (della),[sd],,,Argomenti privati,['Steensen Niels'],"Gal. 160, doc. 66, c. 74r-v",[sd],"""In ordine a quanto mi viene prescritto col Signor Stenone mi son contenuto in quella forma...""Minuta autografa senza dati topici e cronici
"
Viviani Vincenzo,Molara Bruto (della),[sd],,,Argomenti privati,['Steensen Niels'],"Gal. 160, doc. 67, c. 75r",[sd],"""Col Signor Niccolò Stenone mi son contenuto in quella conformità che V. S. di mente del Serenissimo Gran Duca...""Minuta autografa senza dati topici e croniciA c. 76r si legge un breve componimento poetico, inc.: ""Dice quel mio signore / testa da imperadore / ch' 'e libri son per dir sempre il medesimo...""
"
Viviani Alamanno,Viviani Vincenzo,14/12/1657,,Firenze,Argomenti privati,[],"Gal. 161, doc. 55, c. 102r",1657,"""Già che viene il Signor Pietro à Firenze, accuso a Vostra Signoria ...""
"
Viviani Vincenzo,[non identificato],15/05/1667,,,Idraulica,,"Gal. 163, doc. 67, c. 114r",1667,"""Io Vincenzo Viviani approvo in tutto [...] il presente parere del Signor Manni...""Si tratta dell'approvazione del Viviani al testo della lettera precedente
"
Viviani Giovanni Battista,Viviani Vincenzo,23/03/1668,Roma,Firenze,Argomenti privati,['Viviani Alamanno '],"Gal. 163, doc. 107, c. 183r",1668,"""Presi ardire il Procaccio passato, confidando nella sua gentilezza, inviarli un paro di stivali...""Tracce di sigillo a secco
"
Viviani Pietro,Viviani Vincenzo,3/09/1670,Bologna,Firenze,Argomenti privati,"['Panciatichi ', 'Lanci', 'Bassetti Apollonio']","Gal. 164, doc. 34, c. 63r",1670,"""Giunti in Bologna per grazia di Dio con buona salute avendo auto ancora felice viaggio ...""Indirizzo a c. 64v
"
Viviani Francesco,Viviani Vincenzo,4/10/1671,,Firenze,Argomenti privati,[],"Gal. 164, doc. 76, c. 140r",1671,"""Mi do a credere che il Priore di S. Marco Vecchio al quale in occasione della Congrega ...""Indirizzo a c. 141v
"
Viviani Maria Sestilia,Viviani Vincenzo,21/01/1674,S. Orsola,,Argomenti privati,[],"Gal. 164, doc. 168, c. 313r",1674,"""Scrissi iersera a Vostra Signoria un'altra lettera""Indirizzo a c. 314v
"
Viviani Maddalena Angiola,Viviani Vincenzo,26/04/1674,S. Marta,Firenze,Argomenti privati,[],"Gal. 164, doc. 179, c. 330r",1674,"""Vencho con questa mia per discolparmi come il di 11 vienne qui un padre capuccino e mi fece chiamare ...""Indirizzo a c. 331v
"
Viviani Francesco,Viviani Vincenzo,2/10/1674,,,Argomenti privati,['Bartoli'],"Gal. 164, doc. 192, c. 256r",1674,"""Già che il Bartoli non ha più comodità di mandare carbone né brace ho trovato questo ...""Indirizzo a c. 357v
"
Viviani Maria Sestilia,Viviani Vincenzo,8/02/1676,Sant'Orsola,Firenze,Argomenti privati,[],"Gal. 165, doc. 38, c. 67r",1676,"""Ho ricevuti li cinque scudi per mano di Suor Maria Angela infermiera...""La c. 68v, dove è l'indirizzo, è stata utilizzata per alcune note
"
Viviani Maria Sestilia,Viviani Vincenzo,18/03/1676,Sant'Orsola,Firenze,Argomenti privati,[],"Gal. 165, doc. 41, c. 71r",1676,"""Mi ritrovo ancora con dolori che non posso andare e son continuamente...""
"
Viviani Maddalena Angiola,Viviani Vincenzo,26/02/1677,Santa Marta,Firenze,Argomenti privati,[],"Gal. 165, doc. 79, c. 141r",1677,"""Gli mando questi vasetti di conserva acciò ne pigli...""
"
Viviani Maddalena Angiola,Viviani Vincenzo,28/02/1677,Santa Marta,Firenze,Argomenti privati,[],"Gal. 165, doc. 81, c. 144r",1677,"""Godo in estremo in sentire gli siano stati grati i vasetti della conserva...""
"
Viviani Maddalena Angiola,Viviani Vincenzo,22/03/1677,Santa Marta,Firenze,Argomenti privati,[],"Gal. 165, doc. 92, c. 162r",1677,"""Gli mando solo due vasetti della conserva di viole...""
"
Viviani Maddalena Angiola,Viviani Vincenzo,24/08/1677,Santa Marta,Firenze,Argomenti privati,[],"Gal. 165, doc. 104, c. 184r",1677,"""Credo che Vostra Signoria si maraviglierà di questa mia lettera...""
"
Viviani Maddalena Angiola,Viviani Vincenzo,4/03/1678,Santa Marta,Firenze,Argomenti privati,[],"Gal. 165, doc. 119, c. 211r",1678,"""Gli mando i vasetti della conserva di viole...""
"
Viviani Maddalena Angiola,Viviani Vincenzo,6/03/1678,Santa Marta,Firenze,Argomenti privati,[],"Gal. 165, doc. 120, c. 212r",1678,"""Per l'occasione che mando questi fiori alle sorelle...""
"
Viviani Francesco,Viviani Vincenzo,9/09/1678,Firenze,Firenze,Argomenti privati,"['Vieri Vincenzio ', 'Santini', 'Pellegrini']","Gal. 165, doc. 147, c. 252r-253r",1678,"""L'inclusa è quanto nella presente settimana ho recuperato dalla posta...""
"
Viviani Francesco,Viviani Vincenzo,12/09/1678,Firenze,Firenze,Argomenti privati,"['Panzanini', 'Calcherelli Niccolò ']","Gal. 165, doc. 148, c. 254r",1678,"""Con occasione che viene a codesta volta il signor...""
"
Viviani Francesco,Viviani Vincenzo,13/09/1678,Firenze,Poggio a Caiano,Argomenti privati,"['Bartoli', 'Comparini Maddalena ', 'Neri merciaio ', 'Panzanini Giovanni ', 'Ruspoli Lorenzo ', 'Strozzi duca ', 'Moretti ']","Gal. 165, doc. 149, c. 255r-v",1678,"""Già che viene a codesta volta il signor Bartoli invio a Vostra Signoria...""
"
Viviani Francesco,Viviani Vincenzo,15/09/1678,Firenze,Firenze,Argomenti privati,[],"Gal. 165, doc. 150, c. 256r",1678,"""Già che sento che Vostra Signoria si trova in Villa dei signori Bartoli...""
"
Viviani Francesco,Viviani Vincenzo,17/09/1678,Firenze,Poggio a Caiano,Argomenti privati,"['Del Rosso Lorenzo ', 'Bellanti Pasquino ', 'Bartoli']","Gal. 165, doc. 151, c. 257r",1678,"""Son pregato a raccomandare a Vostra Signoria il latore di questa...""
"
Viviani Francesco,Viviani Vincenzo,18/09/1678,Firenze,Tizzana,Argomenti privati,"['Riccardi Niccolò', 'Serristori Luigi ']","Gal. 165, doc. 152, c. 259r-v",1678,"""Per ancora a San Marco Vecchio non s'è discorso di vendemmiare...""
"
Viviani Francesco,Viviani Vincenzo,2/10/1678,Firenze,Poggio a Caiano,Argomenti privati,['Calcherelli Niccolò '],"Gal. 165, doc. 153, c. 261r",1678,"""Il giorno de' 29 mandai per un huomo del signor Calcherelli una lettera...""
"
Viviani Francesco,Viviani Vincenzo,7/10/1678,Firenze,Poggio a Caiano,Varia,['Calcherelli Niccolò '],"Gal. 165, doc. 154, c. 263r",1678,"""Non trovandomi sino a questo giorno de' sei stante nessuna risposta...""
"
Viviani Francesco,Viviani Vincenzo,17/10/1678,Firenze,Poggio a Caiano,Argomenti privati,"['Serenai Francesco ', 'Capponi Ferrante', 'Ambrogi Ambrogio ', 'Borromei']","Gal. 165, doc. 155, c. 265r-v",1678,"""In conformità dell'ordine di Vostra Signoria ho letto la lettera...""
"
Viviani Francesco,Viviani Vincenzo,12/11/1678,Firenze,Poggio a Caiano,Argomenti privati,['Calcherelli Niccolò '],"Gal. 165, doc. 156, c. 266r",1678,"""Per il suo mandato gli mando il vestito che chiede e questa mattina...""
"
Viviani Francesco,Viviani Vincenzo,12/11/1678,Firenze,Poggio a Caiano,Argomenti privati,['Pandolfini Polissena '],"Gal. 165, doc. 157, c. 268r",1678,"""Gli invio le due incluse che ho recuperate...""
"
Viviani Francesco,Viviani Vincenzo,16/11/1678,Firenze,,Argomenti privati,"['Pacinelli', 'Panzanini Agnolo ', 'Tantucci Cosimo ', 'Pandolfini Polissena ']","Gal. 165, doc. 159, c. 271r-v",1678,"""Questa mattina Vostra Signoria è stata tratta da questo Consiglio del 200, per uno de' Signori Capitani...""
"
Viviani Francesco,Viviani Vincenzo,18/11/1678,Firenze,,Argomenti privati,"['Scrilli Matteo ', 'Pancetti Alessandra', 'Panzanini Agnolo ', 'Ciaccheri Giuliano ']","Gal. 165, doc. 160, c. 273r-v",1678,"""Credo che Vostra Signoria averà ricevuto un'altra mia che mandai ieri per uno di Carmigniano...""
"
Viviani Francesco,Viviani Vincenzo,10/02/1680,Firenze,Firenze,Argomenti privati,[],"Gal. 165, doc. 169, c. 287r-v",1680,"""In risposta della lettera di Vostra Signoria gli dico come tutti...""
"
Viviani Francesco,Viviani Vincenzo,14/03/1680,,Firenze,Argomenti privati,[],"Gal. 165, doc. 175, c. 299r",1680,"""Si son poste fino a hora numero tre fosse, et oggi credo che se ne porrà una...""
"
Viviani Francesco,Viviani Vincenzo,27/12/1679,Tavarnelle,Firenze,Argomenti privati,"['Nobili Camillo ', 'Buonavolti Zanobi ']","Gal. 165, doc. 198, c. 340r-v",1679,"""Nel passare da Tavarnelle per venirmene a Firenze...""
"
Viviani Francesco,Viviani Vincenzo,4/02/1682,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 33, c. 49r-51v",1682,"""Questo Signor Domenico a riceuto due lettere da codesto Signor Senatore Buonaccorsi ...""Accluso (c. 50r) un elenco di cose che gli occorrono
"
Viviani Francesco,Viviani Vincenzo,5/09/1681,Firenze,Firenze,Argomenti privati,"['Vieri Vincenzio ', 'Rampanini']","Gal. 166, doc. 62, c. 90r",1681,"""O lasciato qui in casa al Signor Domenico il mortaio, e pestello di bronzo ...""
"
Viviani Francesco,Viviani Vincenzo,8/09/1681,Livorno,Firenze,Argomenti privati,[],"Gal. 166, doc. 63, c. 92r",1681,"""In questo punto che son ore 16 sian arrivai qui in Livorno ...""
"
Viviani Francesco,Viviani Vincenzo,8/09/1681,Livorno,Firenze,Argomenti privati,"['Dati Francesco', 'Capponi Ferrante']","Gal. 166, doc. 64, c. 94r-95r",1681,"""Il non haver volsuto ricevere sue lettere, né abboccarmi ...""
"
Viviani Francesco,Viviani Vincenzo,9/09/1681,Livorno,Firenze,Argomenti privati,"['Dati Francesco', 'Capponi Ferrante']","Gal. 166, doc. 65, c. 96r-97r",1681,"""Come Vostra Signoria vedrà scrivo al Signor Senatore Dati e Signor Senatore Capponi ...""A c. 97v si legge l'appunto:""Da non si mostrar""
"
Viviani Vincenzo,Caravaggio Pietro Paolo,24/10/1684,Firenze,Milano,Argomenti privati,[],"Gal. 166, doc. 67, c. 99r",1684,"""Da un letterato mio parzialissimo amico, al quale ...""Minuta
"
Viviani Francesco,Viviani Vincenzo,10/10/1681,Cadice,Firenze,Argomenti privati,['Buonaccorsi'],"Gal. 166, doc. 73, c. 107r-v",1681,"""Questo giorno de 9 ottobre siamo giunti a Cadis ...""
"
Viviani Francesco,Viviani Vincenzo,25/10/1681,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 77, c. 113r-114v",1681,"""Gia che mi si porgie occasione d'alcune navi inglesi ...""
"
Viviani Francesco,Viviani Vincenzo,22/11/1681,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 81, c. 119r",1681,"""Benche non tenga per ancora nessuna risposta a quattro mie scritteli, ...""
"
Viviani Francesco,Viviani Vincenzo,28/11/1681,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 83, c. 122r-123r",1681,"""Fino à ora ho scritto quattro lettere à Vostra Signoria, e non tengo di nessuna risposta ...""
"
Viviani Francesco,Viviani Vincenzo,11/12/1681,Tangeri,Firenze,Argomenti privati,['Magalotti Lorenzo'],"Gal. 166, doc. 88, c. 130r-v",1681,"""Siamo alli 11 dicembre né per anco tengo sue lettere in risposta di cinque ...""
"
Viviani Francesco,Viviani Vincenzo,22/12/1681,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 91, c. 133r",1681,"""Prego Vostra Signoria a salutare, e raccomandarmi ...""
"
Viviani Francesco,Viviani Vincenzo,25/12/1681,Tangeri,Firenze,Argomenti privati,['Magalotti Lorenzo'],"Gal. 166, doc. 92, c. 134r-v",1681,"""Con l'occasione che viene costà Niccolò Blaque ...""
"
Viviani Francesco,Viviani Vincenzo,19/03/1682,Tangeri,Firenze,Argomenti privati,['Buonaccorsi Lorenzo '],"Gal. 166, doc. 103, c. 153r",1682,"""Sono il numero di 9 lettere scrittoli ne di nessuna ...""
"
Viviani Francesco,Viviani Vincenzo,29/03/1682,Tangeri,Firenze,Argomenti privati,"['Ginori Francesco ', 'Buonaccorsi Lorenzo ']","Gal. 166, doc. 104, c. 154r-v",1682,"""Mi sono sempre maravigliato sino a questo giorno ...""
"
Viviani Francesco,Viviani Vincenzo,5/10/1682,Cadice,Firenze,Argomenti privati,['Del Riccio Luigi '],"Gal. 166, doc. 121, c. 175r-176r",1682,"""Essendo venuto qui in Cadis per negozi del Signor Domenico ...""
"
Viviani Francesco,Viviani Vincenzo,13/06/1684,Lisbona,Firenze,Argomenti privati,"['Aialli G. ', 'Buonaccorsi Carlo ']","Gal. 166, doc. 177, c. 267r",1684,"""Ritrovandomi qui in Lisbona, in casa dell'Illustrissimo Signor Carlo Buonaccorsi ...""
"
Viviani Maria Sestilia,Viviani Vincenzo,9/08/1687,S. Orsola,,Argomenti privati,[],"Gal. 167, doc. 28, c. 48r",1687,"""Il nostro Padre confessoro mi a chiamato e mi a detto come in Ogni Santi anno le cantine...""Originale autografo. A c. 49v alcuni calcoli di mano del Viviani
"
Viviani Maria Sestilia,Viviani Vincenzo,2/12/1688,,,Argomenti privati,[],"Gal. 167, doc. 57, c. 95r",1688,"""Mi conosco troppo importuna a incomodarla e ancho in tempo che fa grande...""Originale autografo
"
