Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Southwell Robert,Viviani Vincenzo,[sd],Firenze,Firenze,Argomenti privati,"[""Medici Leopoldo de'""]","Gal. 166, doc. 75, c. 110r",[sd],"""io sono adesse a la stanza del Signor Barone de Male ...""
"
Tozzi Luca,Viviani Vincenzo,3/10/1681,Napoli,Firenze,Notizie di libri,[],"Gal. 166, doc. 76, c. 112r",1681,"""Mancarei molto al mio debito, se comparendo alla luce ...""
"
Viviani Francesco,Viviani Vincenzo,25/10/1681,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 77, c. 113r-114v",1681,"""Gia che mi si porgie occasione d'alcune navi inglesi ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,8/11/1681,Roma,Firenze,Argomenti privati,[],"Gal. 166, doc. 78, c. 115r",1681,"""Sono scorsi tanti ordinarii, che non ricevo alcuna delle desideratissime ...""Firma autografa
"
Salvini Antonio Maria,Viviani Vincenzo,18/11/1681,Firenze,Firenze,Argomenti privati,['Tocci Pietro Francesco'],"Gal. 166, doc. 79, c. 116r",1681,"""Non avendo avuto fortuna di vederla questa settimana, e iermattina ...""
"
Roti Michele,Viviani Vincenzo,29/11/1681,Campestri,Firenze,Argomenti privati,"['Bargiacchi ', 'Caramelli Lorenzo ', 'Corsini', 'Lorini Michelangelo ', 'Nardini Francesco ']","Gal. 166, doc. 80, c. 118r-v",1681,"""Al primo capitolo della lettera di Vostra Signoria Illustrissima non risponderò ...""
"
Viviani Francesco,Viviani Vincenzo,22/11/1681,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 81, c. 119r",1681,"""Benche non tenga per ancora nessuna risposta a quattro mie scritteli, ...""
"
Santini Vincenzo,Viviani Vincenzo,23/11/1681,Roma,Firenze,Argomenti privati,"['Tomati ', 'Casanate Gerolamo']","Gal. 166, doc. 82, c. 120r-v",1681,"""I comandi di Vostra Signoria mi si devono per giustitia, già che con tanti titoli ...""
"
Viviani Francesco,Viviani Vincenzo,28/11/1681,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 83, c. 122r-123r",1681,"""Fino à ora ho scritto quattro lettere à Vostra Signoria, e non tengo di nessuna risposta ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,29/11/1681,Roma,Firenze,Argomenti privati,"['Baldi Francesco ', 'Nardini Francesco ']","Gal. 166, doc. 84, c. 124r",1681,"""Rendo a Vostra Signoria Illustrissima vivissime gratie dell'ultima lettera ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,1681/12/4-6,Cistio,Firenze,Argomenti privati,"['Bargiacchi ', 'Nardini Francesco ', 'Pucci Giovanni Lorenzo ']","Gal. 166, doc. 86, c. 126r-127r",1681,"""Inclusa in questa riceverà Vostra Signoria Illustrissima una lettera che contiene ...""Lettera scritta in due tempi, il 4 dicembre da Cistio (c. 126r), il 6 da Campestri (cc. 126v-127r)
"
Roti Michele,Viviani Vincenzo,10/12/1681,Cistio,Firenze,Argomenti privati,"['Bargiacchi ', 'Franceschini Angelo ', 'Guidi Simone ', 'Nardini Francesco ']","Gal. 166, doc. 87, c. 128r-129v",1681,"""In risposta della gratissima di Vostra Signoria Illustrissima Le dirò in proposito ...""
"
Viviani Francesco,Viviani Vincenzo,11/12/1681,Tangeri,Firenze,Argomenti privati,['Magalotti Lorenzo'],"Gal. 166, doc. 88, c. 130r-v",1681,"""Siamo alli 11 dicembre né per anco tengo sue lettere in risposta di cinque ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,20/12/1681,Roma,Firenze,Argomenti privati,[],"Gal. 166, doc. 89, c. 131r",1681,"""Per sodisfare al mio debito, che è infinito verso la Persona di Vostra Signoria Illustrissima, ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,21/12/1681,Campestri,Firenze,Argomenti privati,"['Guidi Simone ', 'Nardini Francesco ']","Gal. 166, doc. 90, c. 132v-r",1681,"""Io scrissi a quel prete Simone Guidi, che parlasse a quel Nardini, ...""
"
Viviani Francesco,Viviani Vincenzo,22/12/1681,Tangeri,Firenze,Argomenti privati,[],"Gal. 166, doc. 91, c. 133r",1681,"""Prego Vostra Signoria a salutare, e raccomandarmi ...""
"
Viviani Francesco,Viviani Vincenzo,25/12/1681,Tangeri,Firenze,Argomenti privati,['Magalotti Lorenzo'],"Gal. 166, doc. 92, c. 134r-v",1681,"""Con l'occasione che viene costà Niccolò Blaque ...""
"
Tomati Giovanni Domenico,Viviani Vincenzo,27/12/1681,Roma,Firenze,Argomenti privati,[],"Gal. 166, doc. 93, c. 136r",1681,"""Vostra Signoria Illustrissima si è degnato nell'opportunità delle santissime feste di Natale ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,1681,,Firenze,Argomenti privati,[],"Gal. 166, doc. 94, c. 137r",1681,"""Hò fatto la passata discorsa con Vostra Signoria a questa ...""
"
Ricci Michelangelo,Viviani Vincenzo,3/01/1682,Roma,Firenze,Argomenti privati,[],"Gal. 166, doc. 95, c. 139r",1682,"""A proporzione dell'affetto col quale Vostra Signoria mi augura felice il Santo Natale ...""Firma autografa
"
Santini Vincenzo,Viviani Vincenzo,10/01/1682,Roma,Firenze,Notizie di libri,"['Chigi ', 'Ricci Michelangelo', 'Brancati Lorenzo', 'Malagonelli Amadori Antonio ', 'Gradi']","Gal. 166, doc. 96, c. 141r-v",1682,"""Non mi prometto di poter significare a bastanza il godimento che ho sentito ...""
"
Tomansi Leopoldo,Viviani Vincenzo,5/02/1683,Livorno,Firenze,Argomenti privati,['Cosimo III granduca di Toscana'],"Gal. 166, doc. 97, c. 143r",1683,"""In conformità dei favori compartitimi con la di Vostra Signoria ...""
"
Tomansi Leopoldo,Viviani Vincenzo,17/02/1683,Livorno,Firenze,Argomenti privati,['Ricci Michelangelo'],"Gal. 166, doc. 98, c. 144r",1683,"""Vengo accusando la cortesissima di Vostra Signoria alla quale replico ...""
"
Guidetti Tommaso,Viviani Vincenzo,3/03/1683,Livorno,Firenze,Argomenti privati,[],"Gal. 166, doc. 99, c. 145r",1683,"""Sono stato perplesso se io doveva servirla del claretto ...""
"
Guidetti Tommaso,Viviani Vincenzo,5/03/1683,Livorno,Firenze,Argomenti privati,[],"Gal. 166, doc. 100, c. 147r",1683,"""Questo giorno gl'hò spedito 1 botte di claretto ...""
"
Guidetti Tommaso,Viviani Vincenzo,5/03/1683,Livorno,Firenze,Argomenti privati,['Gambacciani Giovanni '],"Gal. 166, doc. 101, c. 149r",1683,"""Per servizio di Vostra Signoria Illustrissima et a condotta di Giovanni Gambacciani ...""
"
Guidetti Tommaso,Viviani Vincenzo,10/03/1683,Pisa,Firenze,Argomenti privati,[],"Gal. 166, doc. 102, c. 151r",1683,"""Non doverà il navicellaro che ne conduce la botticella del claretto ...""
"
Viviani Francesco,Viviani Vincenzo,19/03/1682,Tangeri,Firenze,Argomenti privati,['Buonaccorsi Lorenzo '],"Gal. 166, doc. 103, c. 153r",1682,"""Sono il numero di 9 lettere scrittoli ne di nessuna ...""
"
Viviani Francesco,Viviani Vincenzo,29/03/1682,Tangeri,Firenze,Argomenti privati,"['Ginori Francesco ', 'Buonaccorsi Lorenzo ']","Gal. 166, doc. 104, c. 154r-v",1682,"""Mi sono sempre maravigliato sino a questo giorno ...""
"
Roti Michele,Viviani Vincenzo,4/04/1682,Cistio,Firenze,Argomenti privati,[],"Gal. 166, doc. 105, c. 155r",1682,"""Ringrazio Vostra Signoria Illustrissima di quanto sempre ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,4/04/1682,Roma,Firenze,Argomenti privati,[],"Gal. 166, doc. 106, c. 156r",1682,"""Non sò da che derivi, che Vostra Signoria Illustrissima non mi ha risposto ...""
"
Pellegrini Giovanni Filippo,Viviani Vincenzo,5/04/1682,Firenze,Firenze,Argomenti privati,[],"Gal. 166, doc. 107, c. 157r",1682,"""Compatisca Vostra Signoria Eccellentissima l'ardire che io piglio di inviarli ...""
"
Strozzi Alessandro,Viviani Vincenzo,18/04/1682,Arezzo,Firenze,Argomenti privati,"[""Medici Francesco Maria de'"", 'Galilei Vincenzo ']","Gal. 166, doc. 108, c. 159r-v",1682,"""Non v'à dubbio, che 'l signor Vincenzo Galilei avrebbe ancor qualche tempo potuto continuare ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,21/04/1682,Campestri,Firenze,Argomenti privati,[],"Gal. 166, doc. 109, c. 160r",1682,"""Come potrò servirò Vostra Signoria Illustrissima in visitare quelle terre, ...""
"
Roti Michele,Viviani Vincenzo,15/05/1682,Campestri,Firenze,Argomenti privati,"['Franceschini Angelo ', 'Marucelli Giovan Filippo']","Gal. 166, doc. 110, c. 161r-v",1682,"""Per andare a quelle terre della Signora Nipote di Vostra Signoria Illustrissima io attendo ...""
"
Pollini Girolamo,Viviani Vincenzo,15/05/1682,Siena,Firenze,Argomenti privati,"['Marucelli Giovan Filippo', 'Giovannelli Benedetto', 'Marchetti', 'Università degli studi (Siena)(possessore.)']","Gal. 166, doc. 111, c. 162r-v",1682,"""La benignità, e cortesia di Vostra Signoria Eccellentissima, che si è sempre dimostrata ...""
"
Strozzi Alessandro,Viviani Vincenzo,21/05/1682,Arezzo,Firenze,Argomenti privati,"[""Medici Francesco Maria de'"", 'Galilei Vincenzo ']","Gal. 166, doc. 112, c. 163r",1682,"""Troppo larga ricompensa vuol rendermi il Serenissimo Signor Principe Francesco Maria ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,4/06/1682,Campestri,Firenze,Argomenti privati,['Chiari'],"Gal. 166, doc. 113, c. 164r-v",1682,"""La bontà di Vostra Signoria Illustrissima gradisce ogni debole, e mal fatta opera di servitù ...""
"
Segni Giuseppe,Viviani Vincenzo,7/06/1682,Firenze,Firenze,Argomenti privati,"['Ridolfi', 'Bardi Carlo dei ']","Gal. 166, doc. 114, c. 165r-v",1682,"""Essendo il sole, e il tramontano ugualmente nimici alla testa ...""
"
Lapi Borgottini Lisabetta,Viviani Vincenzo,12/06/1682,Firenze,Firenze,Argomenti privati,[],"Gal. 166, doc. 115, c. 166r",1682,"""Non mi posso far lecito di godere le rendite del mio orticello, se prima ...""
"
Moroncelli Silvestro Amanzio,Viviani Vincenzo,13/06/1682,Osimo,Firenze,Argomenti privati,"[""Medici Francesco Maria de'"", 'Bichi Antonio']","Gal. 166, doc. 116, c. 168r",1682,"""La stima che fò del merito Suo mi serve di sprone a testificarle ...""
"
Palloni Cesare,Viviani Vincenzo,16/07/1682,Campi Bisenzio,Firenze,Idraulica,[],"Gal. 166, doc. 117, c. 170r",1682,"""Ho fatto quanto lei mia inposto circa alla misura ...""
"
Roti Michele,Viviani Vincenzo,26/07/1682,Campestri,Firenze,Argomenti privati,[],"Gal. 166, doc. 118, c. 172r",1682,"""Vostra Signoria Illustrissima si compiaccia di ricevere con aggradimento ...""
"
Redi Francesco,Viviani Vincenzo,27/07/1682,Firenze,Firenze,Argomenti privati,[],"Gal. 166, doc. 119, c. 173r",1682,"""Il Balì mio fratello ricorre alle grazie ed alla protezione ...""
"
Roti Michele,Viviani Vincenzo,31/07/1682,Campestri,Firenze,Argomenti privati,['Magalotti Lorenzo'],"Gal. 166, doc. 120, c. 174r",1682,"""Per quanto Vostra Signoria Illustrissima mi avvisa circa allo scrittoli ...""
"
Viviani Francesco,Viviani Vincenzo,5/10/1682,Cadice,Firenze,Argomenti privati,['Del Riccio Luigi '],"Gal. 166, doc. 121, c. 175r-176r",1682,"""Essendo venuto qui in Cadis per negozi del Signor Domenico ...""
"
Lapi Borgottini Lisabetta,Viviani Vincenzo,29/10/1682,Firenze,Firenze,Argomenti privati,[],"Gal. 166, doc. 122, c. 177r",1682,"""Doppo haver sostenuto tre anni continui il mio povero marito ...""
"
Strozzi Luigi,Viviani Vincenzo,7/11/1682,Firenze,Firenze,Argomenti privati,['Cosimo III granduca di Toscana'],"Gal. 166, doc. 123, c. 179r",1682,"""Sono stato questa sera dal Serenissimo Gran Duca, ...""
"
Roti Michele,Viviani Vincenzo,13/11/1682,Campestri,Firenze,Argomenti privati,[],"Gal. 166, doc. 124, c. 181r",1682,"""In considerazione di servir Vostra Signoria Illustrissima hò fatto fare ...""
"
Panciatichi Francesco,Viviani Vincenzo,14/11/1682,Firenze,Firenze,Argomenti privati,"['Maggi Pier Matteo ', 'Cosimo III granduca di Toscana']","Gal. 166, doc. 125, c. 182r",1682,"""Mi ordina il Padron Serenissimo di rimettere l'aggiunte scritture nelle mani ...""
"
Redi Francesco,Viviani Vincenzo,28/11/1682,Cerreto Guidi,Firenze,Argomenti privati,['Gori Michele '],"Gal. 166, doc. 126, c. 183r",1682,"""Dalla annessa lettera che mio fratello scrive a Vostra Signoria Illustrissima ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,5/12/1682,Roma,Firenze,Argomenti privati,"['Muccioli Guido ', 'Franceschini Angelo ', 'Aldobrandini Gian Francesco ']","Gal. 166, doc. 127, c. 184r",1682,"""Per molte occupazioni avute dai miei ministri in una mia causa ...""Firma autografa
"
Redi Francesco,Viviani Vincenzo,7/12/1682,Cerreto Guidi,Firenze,Argomenti privati,['Falconieri Paolo'],"Gal. 166, doc. 128, c. 186r",1682,"""In primis grazie infinite e umilissime rendo a Vostra Signoria Illustrissima ...""
"
Panciatichi Francesco,Viviani Vincenzo,12/12/1682,Cerreto Guidi,Firenze,Argomenti privati,['Gori Michele '],"Gal. 166, doc. 129, c. 188r",1682,"""Volendo il Padron Serenissimo che Vostra Signoria Eccellentissima con l'ingegner Gori ...""
"
Benvenuti Bernardo,Viviani Vincenzo,23/12/1682,Firenze,Firenze,Argomenti privati,"['Naldi Antonio ', 'Oratorio di San Michele(possessore.)']","Gal. 166, doc. 130, c. 189r",1682,"""Al Reverendissimo Monsignor Antonio Naldi sacerdote fiorentino, io son tenuto di procurare ...""
"
Tomansi Leopoldo,Viviani Vincenzo,24/12/1682,Ambrogiana,Firenze,Idraulica,['Cosimo III granduca di Toscana'],"Gal. 166, doc. 131, c. 191r",1682,"""Il Serenissimo Padrone mi ha comandato d'avvisare Vostra Signoria ...""
"
D'Elci Filippo,Viviani Vincenzo,30/12/1682,Firenze,Firenze,Matematica,[],"Gal. 166, doc. 132, c. 192r",1682,"""Un religioso in una predica propone l'infrascritto dato. Fare l'angolo...""
"
Cerchi Consiglio (de),Viviani Vincenzo,2/01/1684,Siena,Firenze,Argomenti privati,['Zefferini'],"Gal. 166, doc. 133, c. 194r-195r",1684,"""A Rapolano, dove io mi trovavo servendo il Serenissimo Signor Principe ...""
"
Saminiati Francesco,Viviani Vincenzo,5/01/1684,San Miniato,Firenze,Argomenti privati,[],"Gal. 166, doc. 134, c. 196r",1684,"""Mi giunge quà in Villa la compitissima sua ...""
"
Tomansi Leopoldo,Viviani Vincenzo,2/02/1684,Pisa,Firenze,Argomenti privati,[],"Gal. 166, doc. 135, c. 198r-v",1684,"""In ordine alla pietosa et efficacissima sua lettera a pro di quel Giovane travagliato ...""
"
Fiorini Maria,Viviani Vincenzo,10/02/1683,S. Orsola,Firenze,Argomenti privati,['Rinieri Maria Alessandra '],"Gal. 166, doc. 136, c. 199r",1683,"""Con nostro grandissimo dispiacere vengo a dar parte a Vostra Signoria ...""
"
Panciatichi Francesco,Viviani Vincenzo,18/02/1684,Pisa,Firenze,Idraulica,['Cosimo III granduca di Toscana'],"Gal. 166, doc. 137, c. 201r",1684,"""Per sodisfare à i ministri dell'Uffizio de Fossi, et al pubblico di questa città, ...""
"
Sonelli Domenico,Viviani Vincenzo,20/02/1683,Livorno,Firenze,Argomenti privati,[],"Gal. 166, doc. 138, c. 202r-v",1683,"""Li do nuova come per la Dio grazia arrivai in Livorno venerdi a hore 22 ...""
"
Berti Giovanni Mattia,Viviani Vincenzo,23/02/1683,Pisa,Firenze,Argomenti privati,['Ramponi'],"Gal. 166, doc. 139, c. 204r",1683,"""Dalla favoritissima di Vostra Signoria hò inteso la quantità delle vergelle ...""Firma autografa
"
Del Rosso Giovanni Andrea,Viviani Vincenzo,27/02/1683,Signa,Firenze,Argomenti privati,"[""Bardi Ridolfo de'""]","Gal. 166, doc. 140, c. 206r",1683,"""Puol ben Vostra Signoria Illustrissima considerare quanto mi sia stato caro ...""
"
Tomansi Leopoldo,Viviani Vincenzo,1/03/1684,Pisa,Firenze,Argomenti privati,[],"Gal. 166, doc. 141, c. 208r",1684,"""Ho rappresentato al Serenissimo Padron quanto sono stato favorito ...""
"
Sonelli Domenico,Viviani Vincenzo,5/03/1683,Livorno,Firenze,Argomenti privati,['Baldi'],"Gal. 166, doc. 142, c. 209r-210r",1683,"""Inviai a Vostra Signoria una mia subito che io comparii qua dove che averà sentito ...""
"
Panciatichi Francesco,Viviani Vincenzo,5/03/1684,Livorno,Firenze,Idraulica,"['Della Gherardesca Guido', 'Cosimo III granduca di Toscana']","Gal. 166, doc. 143, c. 211r",1684,"""E' giunto in Pisa l'ingegnere olandese, che si è fatto venire di Roma ...""
"
Naldini Francesco Maria,Viviani Vincenzo,9/03/1683,Firenze,Firenze,Argomenti privati,['Silvani'],"Gal. 166, doc. 144, c. 212r",1683,"""Presento essere stata eletta la persona di Vostra Signoria ...""
"
Tomansi Leopoldo,Viviani Vincenzo,18/03/1684,Pisa,Firenze,Argomenti privati,[],"Gal. 166, doc. 145, c. 214r",1684,"""Con la Vostra Signoria humanissima mi obliga al maggiore segno, ...""
"
Nasi Anton Francesco,Viviani Vincenzo,14/05/1683,Pistoia,Firenze,Argomenti privati,['Vecchietti'],"Gal. 166, doc. 146, c. 215r",1683,"""Presentendo, che dalla Clarissima Pratica sia stato Vostra Signoria deputato ...""
"
Del Rosso Giovanni Andrea,Viviani Vincenzo,26/05/1683,Signa,Firenze,Argomenti privati,[],"Gal. 166, doc. 147, c. 217r-v",1683,"""Hieri mattina doppo che hebbi parlato à Vostra Signoria tornai a casa, ...""
"
Palloni Cesare,Viviani Vincenzo,18/07/1683,,Firenze,Idraulica,[],"Gal. 166, doc. 148, c. 219r-v",1683,"""Gli do aviso come questo di 18 del corrente luglio 1683 ho fatto la vista ...""
"
Roti Michele,Viviani Vincenzo,29/07/1683,Campestri,Firenze,Argomenti privati,"['Giacomini', 'Bardelli']","Gal. 166, doc. 149, c. 224r",1683,"""Io concorro che sia bene il differire la nostra gita in Pratolino ...""
"
Panciatichi Francesco,Viviani Vincenzo,4/08/1683,Firenze,Firenze,Argomenti privati,['Cosimo III granduca di Toscana'],"Gal. 166, doc. 150, c. 225r",1683,"""Per comandamento del Padron Serenissimo trasmetto a Vostra Signoria Eccellentissima ...""
"
D'Elci Filippo,Viviani Vincenzo,5/08/1683,Siena,Firenze,Argomenti privati,['Galilei Vincenzo '],"Gal. 166, doc. 151, c. 226r",1683,"""Conserva il Serenissimo Signor Principe mio Signore la stessa buona disposizione ...""Firma autografa
"
Panciatichi Francesco,Viviani Vincenzo,14/08/1683,Firenze,Firenze,Argomenti privati,"['Franconi Matteo ', 'Cosimo III granduca di Toscana']","Gal. 166, doc. 152, c. 227r",1683,"""Per ordine del Padron Serenissimo trasmetto à Vostra Signoria Eccellentissima l'acclusa lettera ...""
"
Gori Michele,Viviani Vincenzo,19/08/1683,Firenze,Firenze,Argomenti privati,['Carducci Giovanni '],"Gal. 166, doc. 153, c. 228r",1683,"""Ritrovandomi da domenica mattina in quà assalito da due gravissime febbri, ...""
"
D'Elci Filippo,Viviani Vincenzo,25/08/1683,Siena,Firenze,Argomenti privati,['Galilei Vincenzo '],"Gal. 166, doc. 154, c. 230r",1683,"""Nell'atto medesimo che il Signor Marchese Ottieri mi hà reso la Sua cortesissima carta ...""Firma autografa
"
Redi Francesco,Viviani Vincenzo,29/08/1683,Firenze,Firenze,Argomenti privati,[],"Gal. 166, doc. 155, c. 231r",1683,"""Ho questa mattina rappresentato al Serenissimo Granduca nostro Signore il desiderio ...""
"
D'Elci Filippo,Viviani Vincenzo,9/09/1683,Siena,Firenze,Argomenti privati,['Galilei Vincenzo '],"Gal. 166, doc. 156, c. 233r",1683,"""Cotesto Signor Cavaliere Zefferini sopraintendente generale ...""Firma autografa
"
Tomansi Leopoldo,Viviani Vincenzo,13/09/1683,Firenze,Firenze,Argomenti privati,['Franconi Matteo '],"Gal. 166, doc. 157, c. 234r",1683,"""Il Serenissimo Padrone mi ha ordinato di trasmettere à Vostra Signoria ...""
"
Panciatichi Francesco,Viviani Vincenzo,18/09/1683,Firenze,Firenze,Argomenti privati,['Cosimo III granduca di Toscana'],"Gal. 166, doc. 158, c. 236r",1683,"""trasmetto à Vostra Signoria Eccellentissima l'acclusa scrittura fattami avere ...""Firma autografa
"
Panciatichi Francesco,Viviani Vincenzo,23/09/1683,Firenze,Firenze,Argomenti privati,['Franconi Matteo '],"Gal. 166, doc. 159, c. 237r",1683,"""Mando à Vostra Signoria Eccellentissima la risposta avutasi dal fattore ...""Firma autografa
"
Panciatichi Francesco,Viviani Vincenzo,30/09/1683,Firenze,Firenze,Argomenti privati,[],"Gal. 166, doc. 160, c. 238r",1683,"""All'aggiunto biglietto scrittomi dal Signor Depositario potrà Vostra Signoria Eccellentissima ...""
"
Mariaccini Bartolomeo,Viviani Vincenzo,25/10/1683,Pistoia,Firenze,Idraulica,['Bagnozzi Bartolomeo '],"Gal. 166, doc. 161, c. 239r",1683,"""In conformità dell'ordini di Vostra Signoria Illustrissima ...""Le cc. 240r-244r contengono le note di spesa allegate alla lettera
"
Della Rena Ferdinando,Viviani Vincenzo,30/10/1683,,Firenze,Argomenti privati,"['Ginori Filippo ', 'Del Rosso Giovanni Andrea ']","Gal. 166, doc. 162, c. 245r",1683,"Tipologia: lettera
"
Fiorini Maria,Viviani Vincenzo,2/11/1683,S. Orsola,Firenze,Argomenti privati,[],"Gal. 166, doc. 163, c. 246r",1683,"""Stimerà troppo temerario il mio ardire mentre senza avere alcun merito a presso di Lei ...""
"
Tomansi Leopoldo,Viviani Vincenzo,3/11/1683,Ambrogiana,Firenze,Argomenti privati,[],"Gal. 166, doc. 164, c. 248r",1683,"""Mi è pervenuta la cortesissima di Vostra Signoria con l'avviso delle risoluzioni prese ...""
"
Arrighetti Andrea,Viviani Vincenzo,9/11/1683,Firenze,Firenze,Argomenti privati,['Galilei Carlo'],"Gal. 166, doc. 165, c. 249r",1683,"""Il Signor Carlo Galilei si vede che è benissimo instruito del desiderio che io tengo ...""Firma autografa
"
Biringucci Pietro,Viviani Vincenzo,18/11/1683,Ambrogiana,Firenze,Argomenti privati,[],"Gal. 166, doc. 166, c. 250r",1683,"""La libertà, che il Signor Principe nostro Signore prese con mandare a Vostra Signoria ...""
"
Panciatichi Francesco,Viviani Vincenzo,26/11/1683,Ambrogiana,Firenze,Idraulica,[],"Gal. 166, doc. 167, c. 251r",1683,"""Si duole il Signor Depositario, che quando si è trattato di dare à Lui la facultà ...""Firma autografa
"
Masetti Ulisse,Viviani Vincenzo,4/12/1683,Venezia,Firenze,Notizie di libri,['Torrigiani Raffaello '],"Gal. 166, doc. 168, c. 252r-v",1683,"""Ricevo la cortesissima sua de' 27 del passato dalla quale ...""
"
Nasi Anton Francesco,Viviani Vincenzo,11/12/1683,Pistoia,Firenze,Idraulica,['Pandolfini'],"Gal. 166, doc. 169, c. 254r",1683,"""Annessa vedrà Vostra Signoria l'informazione degl'Acconcimi ...""
"
Nasi Anton Francesco,Viviani Vincenzo,28/12/1683,Pistoia,Firenze,Argomenti privati,['Bracciolini Fabrizio '],"Gal. 166, doc. 170, c. 255r",1683,"""Dalla Sua cortesissima sento li favori che hà fatto a prò di questo ...""
"
Bellini Lorenzo,Viviani Vincenzo,30/12/1683,Firenze,Firenze,Argomenti privati,['Foggini Giovanni Battista'],"Gal. 166, doc. 171, c. 257r",1683,"""Non vedo l'ora di dedicare la mia osservanza ...""
"
Pollini Girolamo,Viviani Vincenzo,10/01/1684,Siena,Firenze,Argomenti privati,[],"Gal. 166, doc. 172, c. 259r",1684,"""La tardanza del obbligho mio, che tengho con Vostra Signoria ...""
"
Ricci Jacopo,Viviani Vincenzo,5/02/1684,Roma,Firenze,Argomenti privati,[],"Gal. 166, doc. 173, c. 261r",1684,"""Trasmetto qui acclusa à Vostra Signoria la licenza ...""
"
Frati Caterina Angela,Viviani Vincenzo,10/03/1684,S. Matteo in Arcetri,Firenze,Argomenti privati,['Margherita Luisa suora '],"Gal. 166, doc. 174, c. 262r",1684,"""Essendo per grazia del Signore venuto il tempo che ...""
"
Frescobaldi Giuseppe Maria,Viviani Vincenzo,6/04/1684,Prato,Firenze,Argomenti privati,['Cosimo III granduca di Toscana'],"Gal. 166, doc. 175, c. 264r",1684,"""Presentendo che sia tornato in Firenze il Padron Serenissimo, sono à ricordare alla bontà ...""
"
Ottieri Francesco Maria,Viviani Vincenzo,9/04/1684,Siena,Firenze,Notizie di libri,[],"Gal. 166, doc. 176, c. 266r",1684,"""Quando ero costì in Fiorenza, mi fu intenzionato dalla sua singola gentilezza ...""
"
Viviani Francesco,Viviani Vincenzo,13/06/1684,Lisbona,Firenze,Argomenti privati,"['Aialli G. ', 'Buonaccorsi Carlo ']","Gal. 166, doc. 177, c. 267r",1684,"""Ritrovandomi qui in Lisbona, in casa dell'Illustrissimo Signor Carlo Buonaccorsi ...""
"
Pollini Girolamo,Viviani Vincenzo,16/10/1684,Siena,Firenze,Argomenti privati,['Università degli studi (Siena)(possessore.)'],"Gal. 166, doc. 178, c. 269r",1684,"""Doppo che partì di qua il Padre Centurione lettore delle Mattematiche in questa università ...""
"
Pollini Girolamo,Viviani Vincenzo,1/11/1684,Siena,Firenze,Argomenti privati,['Università degli studi (Siena)(possessore.)'],"Gal. 166, doc. 179, c. 271r",1684,"""Scrissi a Vostra Signoria Eccellentissima il 16 ottobre, della quale non ho hauto risposta, ...""
"
Panciatichi Francesco,Viviani Vincenzo,4/12/1684,Firenze,Firenze,Idraulica,[],"Gal. 166, doc. 180, c. 273r",1684,"""Vedrà Vostra Signoria Eccellentissima dall'acclusa lettera quel che scrive ...""Firma autografa
"
Nasi Anton Francesco,Viviani Vincenzo,11/12/1684,Pistoia,Firenze,Argomenti privati,[],"Gal. 166, doc. 181, c. 274r",1684,"""Havendo presentito, che sia per passare di qui un ingegniere ...""
"
Pollini Girolamo,Viviani Vincenzo,11/12/1684,Siena,Firenze,Argomenti privati,"['Giraldi Luigi ', 'Università degli studi (Siena)(possessore.)']","Gal. 166, doc. 182, c. 276r",1684,"""Le note delli concorrenti alla Lettura di Mattematiche saranno costi questa settimana, ...""
"
Guidetti Tommaso,Viviani Vincenzo,8/01/1686,Pisa,Firenze,Argomenti privati,[],"Gal. 166, doc. 183, c. 278r",1686,"""Sè da me dipendesse il prorogarli la vita s'assicuri che camperia più di noi, ...""
"
Biringucci Pietro,Viviani Vincenzo,11/01/1686,Pisa,Firenze,Argomenti privati,['Tomansi Leopoldo '],"Gal. 166, doc. 184, c. 280r",1686,"""Sua Altezza Serenissima ha destinata una piccola cappella al nipote di Vostra Signoria, che ...""
"
Averani Giuseppe,Viviani Vincenzo,7/02/1685,Pisa,Firenze,Argomenti privati,[],"Gal. 166, doc. 185, c. 281r",1685,"""Bisogna pure che io trasgredisca gli ordini di Vostra Signoria mio Signore e contro il suo comando ...""
"
Tomansi Leopoldo,Viviani Vincenzo,16/02/1686,Pisa,Firenze,Argomenti privati,"['Foggini Giovanni Battista', ""D'Ambra Vincenzo ""]","Gal. 166, doc. 186, c. 283r",1686,"""Mi è pervenuta la gentilissima di Vostra Signoria e con essa l'honore che mi fa ...""
"
Biringucci Pietro,Viviani Vincenzo,18/02/1686,Pisa,Firenze,Argomenti privati,[],"Gal. 166, doc. 187, c. 284r",1686,"""Con troppo gentil maniera gradisce Vostra Signoria Eccellentissima la piccola parte ...""
"
