Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Panciatichi Francesco,Viviani Vincenzo,31/07/1680,Firenze,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)Offizio de' fossi (Pisa),(possessore.)","Gal. 166, doc. 13, c. 19r",1680,"""Trasmetto à Vostra Signoria Eccellentissima altra lettera avutasi di Buggiano, ...""
"
Panciatichi Francesco,Viviani Vincenzo,1/08/1680,Firenze,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)Offizio de' fossi (Pisa),(possessore.)","Gal. 166, doc. 14, c. 20r",1680,"""E' questa sera comparso l'aggiunto negozio dell'Uffizio de Fossi, ...""
"
Panciatichi Francesco,Viviani Vincenzo,2/08/1680,Firenze,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 15, c. 22r",1680,"""Preme al Padrone Serenissimo che si stabilisca la risposta da darsi ...""
"
Cerchi Consiglio (de),Viviani Vincenzo,17/08/1680,Firenze,Firenze,Strumenti,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 16, c. 23r",1680,"""Desiderando il Serenissimo Signor Padrone mio Signore di provvedersi prontamente ...""
"
Roti Michele,Viviani Vincenzo,20/09/1680,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 17, c. 25r-26r",1680,"""Ricevo la favoritissima lettera di Vostra Signoria Illustrissima e in primo luogo le confermo ...""
"
Roti Michele,Viviani Vincenzo,26/09/1680,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 18, c. 27r",1680,"""La favoritissima di Vostra Signoria Illustrissima non mi obliga ad altra replica ...""
"
Roti Michele,Viviani Vincenzo,28/09/1680,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Accademia delle arti del disegno (Firenze),(possessore.)","Gal. 166, doc. 19, c. 28r",1680,"""Nell'ultima mia lettera io mi scordai di supplicare Vostra Signoria Illustrissima ...""
"
Magalotti Lorenzo,Viviani Vincenzo,7/10/1680,Firenze,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 20, c. 29r-30r",1680,"""Lorenzo Magalotti reverisce il Suo Signor Vincenzio Viviani, e gli manda l'accluse due lettere ...""
"
Roti Michele,Viviani Vincenzo,25/10/1680,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 21, c. 31r-33r",1680,"""Prima di sabato passato non ebbi la lettera di Vostra Signoria Illustrissima ...""
"
Roti Michele,Viviani Vincenzo,21/10/1680,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 22, c. 34r-35v",1680,"""Io sono, come si suol dire, alle peggio del sacco ...""
"
Roti Michele,Viviani Vincenzo,23/10/1680,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 23, c. 36r-37v",1680,"""L'inclusa doveva esser'inviata a Vostra Signoria Illustrissima lunedi sera, ...""
"
Roti Michele,Viviani Vincenzo,25/10/1680,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 24, c. 38r-39r",1680,"""Io ringrazio infinitamente Vostra Signoria Illustrissima e il Signor Luigi di quanto mi favoriscono ...""
"
Roti Michele,Viviani Vincenzo,31/10/1680,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 25, c. 40r",1680,"""Il Signor Senatore mi favorì appresso il Signor Auditore e ricavò ...""
"
Panciatichi Francesco,Viviani Vincenzo,1/12/1680,Firenze,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 26, c. 41r",1680,"""Si compiacerà Vostra Signoria Eccellentissima di considerare l'annesse scritture ...""
"
Tomati Giovanni Domenico,Viviani Vincenzo,21/12/1680,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 27, c. 42r-v",1680,"""Dal Signor Annibale Rilli mi è stata resa la carta favoritissima delli 26 ...""
"
Tomati Ottavio,Viviani Vincenzo,21/12/1680,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 28, c. 43r",1680,"""Il nuovo legame di affinità contratto tra me, e la casa di Vostra Signoria Illustrissima ...""Firma autografa
"
Tomati Lapi Maddalena,Viviani Vincenzo,28/12/1680,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 29, c. 44r",1680,"""Non diedi parte a Vostra Signoria Illustrissima della perdita dolorosa da me fatta ...""Firma autografa
"
Ricci Michelangelo,Viviani Vincenzo,28/12/1680,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 30, c. 45r",1680,"""Accresce Vostra Signoria Illustrissima il cumulo delle mie obbligazioni con l'annunzio ...""
"
Bimbacci Niccolò,Viviani Vincenzo,18/01/1681,Firenze,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 31, c. 46r",1681,"""Il Serenissimo Signor Principe mio Signore mandò ieri semplicemente à vedere ...""
"
Tomati Giovanni Domenico,Viviani Vincenzo,18/01/1681,Roma,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 32, c. 48r",1681,"""Dal Signor Annibale Rilli giorni sono mi furono consegnati li tre libri , che Vostra Signoria Illustrissima ...""Firma autografa
"
Viviani Francesco,Viviani Vincenzo,4/02/1682,Tangeri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 33, c. 49r-51v",1682,"""Questo Signor Domenico a riceuto due lettere da codesto Signor Senatore Buonaccorsi ...""Accluso (c. 50r) un elenco di cose che gli occorrono
"
Tomansi Leopoldo,Viviani Vincenzo,18/02/1682,Livorno,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 34, c. 52r",1682,"""Conforme al desiderio di Vostra Signoria non ho tralasciato di portare ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,15/03/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 35, c. 53r",1681,"""Il desiderio, che nodrisco della buona salute di Vostra Signoria Illustrissima ...""Firma autografa
"
Saminiati Baccio,Viviani Vincenzo,21/03/1681,,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 36, c. 54r",1681,"""Sono superflui li stimoli per promovere l'obligato mio animo ...""
"
Biringucci Pietro,Viviani Vincenzo,26/03/1681,Ambrogiana,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 37, c. 56r",1681,"""Corrisponde Vostra Signoria con misura più conforme alla gentilezza del suo animo ...""
"
Roti Michele,Viviani Vincenzo,26/03/1681,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 38, c. 58r",1681,"""Io vorrei sentire che Vostra Signoria Illustrissima restasse affatto libera ...""
"
Roti Michele,Viviani Vincenzo,2/04/1681,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 39, c. 59r-v",1681,"""Nel ricevere la cortesissima lettera di Vostra Signoria Illustrissima dal vedere il suo carattere ...""
"
Tomati Ottavio,Viviani Vincenzo,5/04/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 40, c. 60r",1681,"""L'impareggiabile benignità di Vostra Signoria Illustrissima hà voluto farmi copiosamente godere ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,11/04/1681,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 41, c. 61r",1681,"""Spero che questa volta Bastiano mi doverà portar avviso della recuperata perfetta salute ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,12/04/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 42, c. 62r",1681,"""Mi compatirà l'innata benignità di Vostra Signoria Illustrissima, se prima di adesso ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,17/04/1681,Cistio,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 43, c. 63r-v",1681,"""Se Vostra Signoria Illustrissima senz'altre cerimonie m'avviserà ...""
"
Roti Michele,Viviani Vincenzo,21/04/1681,Cistio,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 44, c. 64r-v",1681,"""Sabato prossimo futuro farò che sia in Firenze almeno un cavallo e le stanghe da calesse ...""
"
Roti Michele,Viviani Vincenzo,25/04/1681,Cistio,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 45, c. 65r",1681,"""Mando il mio cocchiere con un solo cavallo per servire ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,26/04/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 46, c. 66r",1681,"""Dalla lettera di Vostra Signoria Illustrissima hò veduto il suo bene stare come anche di tutta la casa, ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,29/04/1681,Cistio,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 47, c. 67r",1681,"""Vostra Signoria Illustrissima nel tempo della sua Purga attenda alla sua sanità, ...""
"
Panciatichi Francesco,Viviani Vincenzo,5/05/1681,Castello,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 48, c. 68r",1681,"""E' stato qui oggi il Signor Ramponi, et si è discorso del negozio ...""
"
Panciatichi Francesco,Viviani Vincenzo,12/05/1681,Castello,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 49, c. 69r",1681,"""Mi comanda il Padrone Serenissimo di significare a Vostra Signoria Eccellentissima che se ella ...""
"
Landini Francesco,Viviani Vincenzo,20/05/1681,Firenze,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 50, c. 70r",1681,"""Da uno amorevole amico di Radda che mi ha trovato qui in casa ora ...""
"
Ramponi Jacopo,Viviani Vincenzo,28/05/1681,Bella Vista,Firenze,Argomenti privati,"Bianchini,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 51, c. 72r",1681,"""Ier sera all'hore 24 di notte comparse il Bianchino, che per appunto ...""
"
Panciatichi Francesco,Viviani Vincenzo,8/06/1681,Firenze,Firenze,Argomenti privati,"Ramponi,(citato.)Cosimo III, granduca di Toscana, 1642-1723,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 52, c. 74r",1681,"""Essendo tornato da Bellavista il Signor Ramponi mi comanda il Padron Serenissimo di scrivere ...""
"
Roti Michele,Viviani Vincenzo,21/06/1681,Campestri,Firenze,Argomenti privati,"Del Riccio, Luigi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 53, c. 75r",1681,"""Domani a vespro il nostro Signor Luigi sarebbe in comodo di favorirmi ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,19/07/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Frescobaldi, sec. XVII,(citato.)Lapi, Alessandro, sec. XVII,(citato.)Nardini, Francesco, sec. XVII,(citato.)Serni, Filippo, sec. XVII,(citato.)Viviani, Porzia, sec. XVII,(citato.)","Gal. 166, doc. 54, c. 77r",1681,"""Gia scrissi a Vostra Signoria Illustrissima che stante l'assenza del mio Procuratore ...""Firma autografa
"
Dati Francesco,Viviani Vincenzo,11/08/1681,Firenze,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 55, c. 78r",1681,"""Per servizio di sua Casa, e di suo Signor fratello in cosa che molto preme ...""
"
Panciatichi Francesco,Viviani Vincenzo,12/08/1681,Firenze,Firenze,Argomenti privati,"Cosimo III, granduca di Toscana, 1642-1723,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 56, c. 80r",1681,"""Mi comanda il Padron Serenissimo di significare à Vostra Signoria Eccellentissima ...""
"
Grossi Giovanni,Viviani Vincenzo,13/08/1681,Castelfranco,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 57, c. 82r",1681,"""La cortesissima di Vostra Signoria delli nove del corrente mi trova in Castelfranco, ...""
"
Panciatichi Francesco,Viviani Vincenzo,17/08/1681,Firenze,Firenze,Argomenti privati,"Cosimo III, granduca di Toscana, 1642-1723,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 58, c. 84r",1681,"""Desidera di sapere il Padron Serenissimo, se Vostra Signoria Eccellentissima ...""
"
Panciatichi Francesco,Viviani Vincenzo,21/08/1681,Firenze,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 59, c. 86r",1681,"""Stò aspettando la copia di quella scrittura, e quando non sia finita ...""
"
Grossi Giovanni,Viviani Vincenzo,27/08/1681,Castelfranco,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)Toscana (Granducato). Ufficio dei fossi (Pisa),(possessore.)","Gal. 166, doc. 60, c. 87r",1681,"""Ecco servita la Sua somma buontà della copia di quelle notizie, ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,30/08/1681,Roma,Firenze,Argomenti privati,"Frescobaldi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 61, c. 89r",1681,"""Non hò risposto prima alla gentilissima di Vostra Signoria Illustrissima ...""Firma autografa
"
Viviani Francesco,Viviani Vincenzo,5/09/1681,Firenze,Firenze,Argomenti privati,"Vieri, Vincenzio, sec. XVII,(citato.)Rampanini,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 62, c. 90r",1681,"""O lasciato qui in casa al Signor Domenico il mortaio, e pestello di bronzo ...""
"
Viviani Francesco,Viviani Vincenzo,8/09/1681,Livorno,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 63, c. 92r",1681,"""In questo punto che son ore 16 sian arrivai qui in Livorno ...""
"
Viviani Francesco,Viviani Vincenzo,8/09/1681,Livorno,Firenze,Argomenti privati,"Dati, Francesco, 1615-1689,(citato.)Capponi, Ferrante, 1611-1689,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 64, c. 94r-95r",1681,"""Il non haver volsuto ricevere sue lettere, né abboccarmi ...""
"
Viviani Francesco,Viviani Vincenzo,9/09/1681,Livorno,Firenze,Argomenti privati,"Dati, Francesco, 1615-1689,(citato.)Capponi, Ferrante, 1611-1689,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 65, c. 96r-97r",1681,"""Come Vostra Signoria vedrà scrivo al Signor Senatore Dati e Signor Senatore Capponi ...""A c. 97v si legge l'appunto:""Da non si mostrar""
"
Ginori Filippo,Viviani Vincenzo,12/09/1684,Firenze,Firenze,Argomenti privati,"Albizzi, Luca degli, sec. XVII-XVIII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 66, c. 98r",1684,"""Credevo che i miei figli havessero riscosso il mio processo ...""
"
Viviani Vincenzo,Caravaggio Pietro Paolo,24/10/1684,Firenze,Milano,Argomenti privati,"Caravaggio, Pietro Paolo, 1617-1688,(destinatario.)","Gal. 166, doc. 67, c. 99r",1684,"""Da un letterato mio parzialissimo amico, al quale ...""Minuta
"
Panciatichi Francesco,Viviani Vincenzo,12/09/1681,Firenze,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 68, c. 100r",1681,"""Stando à Vostra Signoria Eccellentissima la scrittura rimessa  ...""Varie annotazioni autografe del viviani alle cc. 100v e 101v
"
Tomati Lapi Maddalena,Viviani Vincenzo,13/09/1681,Roma,Firenze,Argomenti privati,"Frescobaldi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 69, c. 102r",1681,"""Mando à Vostra Signoria Illustrissima qui acclusa la copia dell'Instrumento, ...""Firma autografa
"
Santini Vincenzo,Viviani Vincenzo,14/09/1681,Roma,Firenze,Chiesa,"Viviani, Vincenzo, 1622-1703,(destinatario.)Falconieri, Alessandro, sec. XVII,(citato.)Favoriti, Agostino, 1624-1682,(citato.)Porzio, Luca Antonio, 1639-1723,(citato.)Ricci, Michelangelo, 1619-1682,(citato.)","Gal. 166, doc. 70, c. 103r-104r",1681,"""Rendo vivissime gratie à Vostra Signoria del gradimento, che mi dimostra ...""
"
Panciatichi Francesco,Viviani Vincenzo,18/09/1681,Firenze,Firenze,Argomenti privati,"Ramponi,(citato.)Guerrini, Dionigi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 71, c. 105r",1681,"""Non pare da mettersi in dubbio, che il Signor Maestro di Campo Guerrini ...""
"
Lorain Giovanni Cristofano,Viviani Vincenzo,21/09/1681,Barga,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 72, c. 106r-v",1681,"""Promessi a Vostra Signoria Illustrissima di parteciparle qualche nuova ...""
"
Viviani Francesco,Viviani Vincenzo,10/10/1681,Cadice,Firenze,Argomenti privati,"Buonaccorsi,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 73, c. 107r-v",1681,"""Questo giorno de 9 ottobre siamo giunti a Cadis ...""
"
Soldani Massimiliano,Viviani Vincenzo,10/10/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 74, c. 109r",1681,"""Dovendo alla fine di questo mese partirmi di qua, non manco ...""
"
Southwell Robert,Viviani Vincenzo,[sd],Firenze,Firenze,Argomenti privati,"Medici, Leopoldo de', 1617-1675,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 75, c. 110r",[sd],"""io sono adesse a la stanza del Signor Barone de Male ...""
"
Tozzi Luca,Viviani Vincenzo,3/10/1681,Napoli,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 76, c. 112r",1681,"""Mancarei molto al mio debito, se comparendo alla luce ...""
"
Viviani Francesco,Viviani Vincenzo,25/10/1681,Tangeri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 77, c. 113r-114v",1681,"""Gia che mi si porgie occasione d'alcune navi inglesi ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,8/11/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 78, c. 115r",1681,"""Sono scorsi tanti ordinarii, che non ricevo alcuna delle desideratissime ...""Firma autografa
"
Salvini Antonio Maria,Viviani Vincenzo,18/11/1681,Firenze,Firenze,Argomenti privati,"Tocci, Pietro Francesco, 1663-1742,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 79, c. 116r",1681,"""Non avendo avuto fortuna di vederla questa settimana, e iermattina ...""
"
Roti Michele,Viviani Vincenzo,29/11/1681,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Bargiacchi, sec. XVII,(citato.)Caramelli, Lorenzo, sec. XVII-XVIII,(citato.)Corsini,(citato.)Lorini, Michelangelo, sec. XVII,(citato.)Nardini, Francesco, sec. XVII,(citato.)","Gal. 166, doc. 80, c. 118r-v",1681,"""Al primo capitolo della lettera di Vostra Signoria Illustrissima non risponderò ...""
"
Viviani Francesco,Viviani Vincenzo,22/11/1681,Tangeri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 81, c. 119r",1681,"""Benche non tenga per ancora nessuna risposta a quattro mie scritteli, ...""
"
Santini Vincenzo,Viviani Vincenzo,23/11/1681,Roma,Firenze,Argomenti privati,"Tomati, sec. XVII,(citato.)Casanate, Gerolamo, 1620-1700,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 82, c. 120r-v",1681,"""I comandi di Vostra Signoria mi si devono per giustitia, già che con tanti titoli ...""
"
Viviani Francesco,Viviani Vincenzo,28/11/1681,Tangeri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 83, c. 122r-123r",1681,"""Fino à ora ho scritto quattro lettere à Vostra Signoria, e non tengo di nessuna risposta ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,29/11/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Baldi, Francesco, sec. XVII,(citato.)Nardini, Francesco, sec. XVII,(citato.)","Gal. 166, doc. 84, c. 124r",1681,"""Rendo a Vostra Signoria Illustrissima vivissime gratie dell'ultima lettera ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,1681/12/4-6,Cistio,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Bargiacchi, sec. XVII,(citato.)Nardini, Francesco, sec. XVII,(citato.)Pucci, Giovanni Lorenzo, sec. XVII,(citato.)","Gal. 166, doc. 86, c. 126r-127r",1681,"""Inclusa in questa riceverà Vostra Signoria Illustrissima una lettera che contiene ...""Lettera scritta in due tempi, il 4 dicembre da Cistio (c. 126r), il 6 da Campestri (cc. 126v-127r)
"
Roti Michele,Viviani Vincenzo,10/12/1681,Cistio,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Bargiacchi, sec. XVII,(citato.)Franceschini, Angelo, sec. XVII,(citato.)Guidi, Simone, sec. XVII,(citato.)Nardini, Francesco, sec. XVII,(citato.)","Gal. 166, doc. 87, c. 128r-129v",1681,"""In risposta della gratissima di Vostra Signoria Illustrissima Le dirò in proposito ...""
"
Viviani Francesco,Viviani Vincenzo,11/12/1681,Tangeri,Firenze,Argomenti privati,"Magalotti, Lorenzo, 1637-1712,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 88, c. 130r-v",1681,"""Siamo alli 11 dicembre né per anco tengo sue lettere in risposta di cinque ...""
"
Tomati Lapi Maddalena,Viviani Vincenzo,20/12/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 89, c. 131r",1681,"""Per sodisfare al mio debito, che è infinito verso la Persona di Vostra Signoria Illustrissima, ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,21/12/1681,Campestri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Guidi, Simone, sec. XVII,(citato.)Nardini, Francesco, sec. XVII,(citato.)","Gal. 166, doc. 90, c. 132v-r",1681,"""Io scrissi a quel prete Simone Guidi, che parlasse a quel Nardini, ...""
"
Viviani Francesco,Viviani Vincenzo,22/12/1681,Tangeri,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 91, c. 133r",1681,"""Prego Vostra Signoria a salutare, e raccomandarmi ...""
"
Viviani Francesco,Viviani Vincenzo,25/12/1681,Tangeri,Firenze,Argomenti privati,"Magalotti, Lorenzo, 1637-1712,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 92, c. 134r-v",1681,"""Con l'occasione che viene costà Niccolò Blaque ...""
"
Tomati Giovanni Domenico,Viviani Vincenzo,27/12/1681,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 93, c. 136r",1681,"""Vostra Signoria Illustrissima si è degnato nell'opportunità delle santissime feste di Natale ...""Firma autografa
"
Roti Michele,Viviani Vincenzo,1681,,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 94, c. 137r",1681,"""Hò fatto la passata discorsa con Vostra Signoria a questa ...""
"
Ricci Michelangelo,Viviani Vincenzo,3/01/1682,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 95, c. 139r",1682,"""A proporzione dell'affetto col quale Vostra Signoria mi augura felice il Santo Natale ...""Firma autografa
"
Santini Vincenzo,Viviani Vincenzo,10/01/1682,Roma,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Chigi, sec. XVII,(citato.)Ricci, Michelangelo, 1619-1682,(citato.)Brancati, Lorenzo, 1612-1693,(citato.)Malagonelli Amadori, Antonio, m. 1700,(citato.)Gradi,(citato.)","Gal. 166, doc. 96, c. 141r-v",1682,"""Non mi prometto di poter significare a bastanza il godimento che ho sentito ...""
"
Tomansi Leopoldo,Viviani Vincenzo,5/02/1683,Livorno,Firenze,Argomenti privati,"Cosimo III, granduca di Toscana, 1642-1723,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 97, c. 143r",1683,"""In conformità dei favori compartitimi con la di Vostra Signoria ...""
"
Tomansi Leopoldo,Viviani Vincenzo,17/02/1683,Livorno,Firenze,Argomenti privati,"Ricci, Michelangelo, 1619-1682,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 98, c. 144r",1683,"""Vengo accusando la cortesissima di Vostra Signoria alla quale replico ...""
"
Guidetti Tommaso,Viviani Vincenzo,3/03/1683,Livorno,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 99, c. 145r",1683,"""Sono stato perplesso se io doveva servirla del claretto ...""
"
Guidetti Tommaso,Viviani Vincenzo,5/03/1683,Livorno,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 100, c. 147r",1683,"""Questo giorno gl'hò spedito 1 botte di claretto ...""
"
Guidetti Tommaso,Viviani Vincenzo,5/03/1683,Livorno,Firenze,Argomenti privati,"Gambacciani, Giovanni, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 101, c. 149r",1683,"""Per servizio di Vostra Signoria Illustrissima et a condotta di Giovanni Gambacciani ...""
"
Guidetti Tommaso,Viviani Vincenzo,10/03/1683,Pisa,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 102, c. 151r",1683,"""Non doverà il navicellaro che ne conduce la botticella del claretto ...""
"
Viviani Francesco,Viviani Vincenzo,19/03/1682,Tangeri,Firenze,Argomenti privati,"Buonaccorsi, Lorenzo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 166, doc. 103, c. 153r",1682,"""Sono il numero di 9 lettere scrittoli ne di nessuna ...""
"
