Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Viviani Vincenzo,[non identificato],6/02/1679,Firenze,,Ricordi,,"Gal. 159, doc. 69, c. 80r-v",1679,"""Fra l'altre mie indisposizioni e malanni parmi d'avere altre volte...""Minuta autografa
"
Viviani Vincenzo,[non identificato],15/02/1679,Firenze,,Argomenti privati,"Redi, sec. XVII,(citato.)","Gal. 159, doc. 70, c. 81r-v",1679,"""Quanto fu il disturbo che per l'affetto a Vostra Signoria Illustrissima ed Eccellentissima non meritato...""Minuta autografa
"
Viviani Vincenzo,Lorenzini Stefano,21/03/1679,Firenze,,Argomenti privati,"Ginori, sec. XVII,(citato.)Lorenzini, Stefano, n. 1652,(destinatario.)","Gal. 159, doc. 71, c. 82r-v",1679,"""La premura che dimostra avere l'Illustrissimo Signor marchese mio signore...""Minuta autografa
"
Viviani Vincenzo,[non identificato],5/04/1678,Firenze,,Suppliche,"Tacca, Iacopo, m. 1678,(citato.)Viviani, Francesco, sec. XVII,(citato.)","Gal. 159, doc. 72, c. 83r",1678,"""Per non mi abusare della umanissima esibizione di Vostra Signoria Illustrissima ...""Minuta autografa scritta sul rovescio della sopracarta di una lettera indirizzata allo stesso Viviani
"
Viviani Vincenzo,Redi Giovanni Battista,16/04/1678,Firenze,,Argomenti privati,"Redi, Francesco, 1626-1698,(citato.)Redi, Giovanni Battista, sec. XVII,(destinatario.)","Gal. 159, doc. 73, c. 84r-v",1678,"""L'Illustrissimo ed Eccellentissimo Signor Francesco suo fratello e mio Signore...""Minuta autografa
"
Viviani Vincenzo,Ricci Michelangelo,10/05/1678,Firenze,Roma,Notizie di libri,"Martini, Giovanni, sec. XVII,(citato.)Ricci, Michelangelo, 1619-1682,(destinatario.)","Gal. 159, doc. 74, c. 85r-v",1678,"""Son molti mesi che io diedi fuori certi miei problemi...""Minuta autografa
"
Viviani Vincenzo,Strozzi Alessandro,11/05/1678,Firenze,,,"Galilei, Galileo, 1564-1642,(citato.)Galilei, Vincenzo, n. 1608,(citato.)Redi, Francesco, 1626-1698,(citato.)Martelli, Francesco, sec. XVII,(citato.)Strozzi, Alessandro, 1583-1648,(destinatario.)Borromei, Ippolito, sec. XVII,(citato.)Galilei, Carlo, 1631-1675,(citato.)","Gal. 159, doc. 75, c. 86r",1678,"""Dall'Illustrissimo Signor Conmend(atario) fra Ippolito Borromei mio particolare protettore...""Minuta autografa, scritta in senso inverso rispetto alla lettera seguente, a c. 86v
"
Viviani Vincenzo,Lorenzini Stefano,[sd],Firenze,Firenze,Argomenti privati,"Lorenzini, Stefano, n. 1652,(destinatario.)Steensen, Niels, 1638-1686,(citato.)","Gal. 159, doc. 76, c. 86v",[sd],"""Mi ricordi Vostra Signoria un'altra volta il mese et il giorno...""AutografoScritta in senso inverso rispetto alla precedente, a c. 86r
"
Viviani Vincenzo,Redi Giovanni Battista,12/05/1678,Firenze,Arezzo,Argomenti privati,"Redi, Francesco, 1626-1698,(citato.)Strozzi, Alessandro, 1583-1648,(citato.)Redi, Giovanni Battista, sec. XVII,(destinatario.)Galilei, Vincenzo, ca. 1520-1591,(citato.)Gianchini, Baccio, sec. XVII,(citato.)Borromei, Ippolito, sec. XVII,(citato.)","Gal. 159, doc. 77, c. 87r-v",1678,"""La infinita cortesia dell'Illustrissimo Signor Francesco suo fratello...""Minuta autografa, scritta sulla coperta di una lettera dello stesso Viviani a Michelangelo Ricci
"
Viviani Vincenzo,[non identificato],13/05/1678,Firenze,,Argomenti privati,"Guerrini, Dionigi, sec. XVII,(citato.)Guerrini, Belisario, sec. XVII,(citato.)","Gal. 159, doc. 78, c. 88r-v",1678,"""E' troppo nota a Vostra Signoria Illustrissima la stima particolare...""Minuta autografa, scritta sulla coperta di una lettera a Viviani, di cui si legge l'indirizzo a c. 88v
"
Viviani Vincenzo,Steensen Niels,2/07/1678,Firenze,Hannover,Suppliche,"Steensen, Niels, 1638-1686,(destinatario.)","Gal. 159, doc. 79, c. 89r-90r",1678,"""In gravi angustie d'animo mi ritrovo, Illustrissimo e Reverendissimo Signore mio...""Autografo
"
Viviani Vincenzo,Baldigiani Antonio,12/07/1678,Firenze,,Notizie di libri,"Baldigiani, Antonio, 1647-1711,(destinatario.)Magalotti, Lorenzo, 1637-1712,(citato.)Galilei, Galileo, 1564-1642,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Baldigiani, Niccolò, sec. XVII,(citato.)","Gal. 159, doc. 80, c. 91r-v",1678,"""Intorno alle sensatissime repliche di Vostra Signoria molto Illustrissima e molto Reverendissima...""AutografoPer il destinatario, cfr. lettera del Viviani a Antonio Baldigiani del 14 giugno 1678, in Gal. 253, 2
"
Viviani Vincenzo,Bondicchi Francesco,15/10/1678,Firenze,Milano,Suppliche,"Bondicchi, Francesco, sec. XVII,(destinatario.)","Gal. 159, doc. 81, c. 92r-v",1678,"""Con occhio troppo affettuoso ed appassionato si guardano...""Minuta autografa
"
Viviani Vincenzo,Viviani Francesco,19/02/1680,Firenze,,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 159, doc. 82, c. 93r-94v",1680,"""Mi scordai d'includer nell'ultima mia il mandato che dissi...""AutografoIndirizzo e  tracce di sigillo a secco a c. 94v
"
Viviani Vincenzo,Viviani Francesco,14/03/1680,Firenze,,Argomenti privati,"Viviani, Francesco, sec. XVII,(destinatario.)","Gal. 159, doc. 83, c. 95r-v",1680,"""Que' maglioli del Bucherelli non sono d'Artimino, ma di Lappeggi...""AutografoIndirizzo a c. 95v
"
Viviani Vincenzo,Corti Antonio,15/03/1680,Firenze,Livorno,Argomenti privati,"Viviani, Francesco, sec. XVII,(citato.)Corti, Antonio, sec. XVII,(destinatario.)","Gal. 159, doc. 84, c. 96r",1680,"""Continua Vostra Signoria Illustrissima a sempre più obbligarmi...""Minuta autografa
"
Viviani Vincenzo,[non identificato],18/06/1679,Firenze,,Argomenti privati,,"Gal. 159, doc. 85, c. 97r",1679,"""Alla amorevole di Vostra Signoria de' 15 stante rispondo che da quanto s'è compiaciuta segnalarmi...""Autografo
"
Viviani Vincenzo,Morini,29/12/1679,Firenze,Levane,Suppliche,"Strozzi, Alessandro, 1583-1648,(citato.)Morini, sec. XVII,(destinatario.)Galilei, Vincenzo, ca. 1520-1591,(citato.)","Gal. 159, doc. 86, c. 98r-v",1679,"""La memoria delle cortesie che ho sempre ricevuto da Voi...""AutografoIndirizzo a c. 98v
"
Viviani Vincenzo,Migliorini Francesco,12/01/1680,Firenze,Pisa,Argomenti privati,"Migliorini, Francesco, sec. XVII,(destinatario.)","Gal. 159, doc. 87, c. 98v",1680,"""Attribuirò veramente a particolar ventura se nella visita che...""Minuta autografa. Nella parte inferiore del foglio Viviani riporta un elenco di persone a cui aveva intenzione di scrivere
"
Viviani Vincenzo,Rucellai Giulio,17/06/1680,Firenze,,Argomenti privati,"Portinari,(citato.)Rucellai, Giulio, sec. XVII,(destinatario.)","Gal. 159, doc. 88, c. 99r-100v",1680,"""La flussione della mia testa, che mi travagliò a' giorni passati...""AutografoIndirizzo a c. 100v
"
Viviani Vincenzo,Panciatichi Francesco,1/08/1680,Firenze,,Argomenti privati,"Panciatichi, Francesco, 1627-1696,(destinatario.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)Medici, Lorenzo de', 1449-1492,(citato.)Venturi, sec. XVII,(citato.)Campi, Simone, sec. XVII,(citato.)","Gal. 159, doc. 89, c. 102r-103r",1680,"""Da tutte le risposte avutesi finora da' Cancellieri della Val di Nievole...""Minuta autografaAltra redazione della minuta a c. 101r-v
"
Viviani Vincenzo,[non identificato],3/08/1680,Firenze,,Argomenti privati,"Nardi, Giovanni, 1585-1654,(citato.)Feroni, sec. XVII,(citato.)Carducci, Giovanni, sec. XVII,(citato.)","Gal. 159, doc. 90, c. 104r",1680,"""Il Signor Giovanni Carducci, come praticissimo in Val di Nievole...""Minuta autografa
"
Viviani Vincenzo,Acciaiuoli Zanobi,3/07/1680,,,Argomenti privati,"Acciaiuoli, Zanobi, 1461-1519,(destinatario.)Medici, Francesco Maria de', 1660-1711,(citato.)","Gal. 159, doc. 91, c. 105v",1680,"""In ordine ai riveriti comandi avuti in voce...""La lettera non è completa
"
Viviani Vincenzo,[non identificato],7/10/1680,Firenze,,Argomenti privati,"Roti, Michele, sec. XVII,(citato.)","Gal. 159, doc. 92, c. 106r",1680,"""Al Signor Michele Roti che già un tempo si trova in Villa...""Minuta autografa, scritta sulla coperta di una lettera indirizzata a Viviani, con sigillo
"
Viviani Vincenzo,Lapi Tomati Maddalena,26/11/1680,Firenze,Roma,Argomenti privati,"Tomati, Ottavio, sec. XVII,(citato.)Viviani, Michelangelo, m. 1680,(citato.)Tomati Lapi, Maddalena, sec. XVII,(destinatario.)Viviani, Francesco, sec. XVII,(citato.)Rilli, Annibale, sec. XVII,(citato.)","Gal. 159, doc. 94, c. 108r-v",1680,"""Non altri accusar debbo che la mia fortuna,la quale...""Minuta autografa
"
Viviani Vincenzo,Ricci Michelangelo,28/12/1680,Firenze,Roma,Argomenti privati,"Ricci, Michelangelo, 1619-1682,(destinatario.)","Gal. 159, doc. 95, c. 109r",1680,"""Non per necessitare Vostra Signoria Illustrissima e Reverentissima a replica complimentale...""Minuta autografa, scritta nella coperta di una lettera indirizzata a VivianiA c. 109v un frammento di minuta di lettera (inc. ""...]che tempo che lei fosse..."")
"
Viviani Vincenzo,Tomansi Leopoldo,14/02/1682,Firenze,Firenze,Suppliche,"Tomansi, Leopoldo, sec. XVII,(destinatario.)","Gal. 159, doc. 96, c. 110r",1682,"""Quei gravi disastri avvenutimi dall'essersene andato via mio fratello...""Minuta autografaSul verso della lettera figure geometriche di mano del Viviani
"
Viviani Vincenzo,Tomansi Leopoldo,21/02/1682,Firenze,Livorno,Suppliche,"Del Teglia, Giuseppe Bonaventura, sec. XVII,(citato.)Tomansi, Leopoldo, sec. XVII,(destinatario.)","Gal. 159, doc. 98, c. 111r",1682,"""Due anni sono rappresentai una sera, in Livorno al Serenissimo Granduca...""Minuta autografa. Scritta sulla coperta di una lettera inviata al Viviani, con sigillo
"
Viviani Vincenzo,Salvetti Lodovico,13/03/1682,Firenze,,Argomenti privati,"Salvetti, Giuseppe, sec. XVII,(citato.)Salvetti, Lodovico, sec. XVII,(destinatario.)Pandolfini, Pandolfo, 1656-1731,(citato.)","Gal. 159, doc. 99, c. 112r",1682,"""L'Illustrissimo Signor Senatore Pandolfini alcune settimane passate mi disse...""Minuta autografa
"
Viviani Vincenzo,Tomati Ottavio,1/04/1681,Firenze,Roma,Argomenti privati,"Tomati, Ottavio, sec. XVII,(destinatario.)Tomati Lapi, Maddalena, sec. XVII,(citato.)","Gal. 159, doc. 100, c. 113r-v",1681,"""Molti sono i debiti contratti da me con la gentilezza di V.S. Ill.ma...""Minuta autografa
"
Viviani Vincenzo,Lapi Tomati Maddalena,1/04/1681,Firenze,Roma,Argomenti privati,"Tomati Lapi, Maddalena, sec. XVII,(destinatario.)Lapi, Teresa, sec. XVII,(citato.)Lapi, Anna, sec. XVII,(citato.)","Gal. 159, doc. 101, c. 114r",1681,"""L'umanissima et affettuosissima lettera di Vostra Signoria de' 15 del caduto...""Minuta autografa
"
Viviani Vincenzo,Tomati Ottavio,1/04/1681,Firenze,Roma,Argomenti privati,"Tomati, Ottavio, sec. XVII,(destinatario.)","Gal. 159, doc. 102, c. 114v",1681,"""Nello stato di non intera sanità in che io mi trovo...""Minuta autografa
"
Viviani Vincenzo,Lapi Tomati Maddalena,22/04/1681,Firenze,Roma,Argomenti privati,"Tomati Lapi, Maddalena, sec. XVII,(destinatario.)","Gal. 159, doc. 103, c. 115r",1681,"""Lodiamo pure incessantemente il Signor Dio che il figlio di V. S. Ill.ma...""Minuta autografa
"
Viviani Vincenzo,Tomati Ottavio,22/04/1681,Firenze,Roma,Argomenti privati,"Tomati Lapi, Maddalena, sec. XVII,(citato.)Tomati, Ottavio, sec. XVII,(destinatario.)","Gal. 159, doc. 104, c. 115v",1681,"""Con gravissimo nostro disturbo tenemmo tutti noi qui...""Minuta autografa
"
Viviani Vincenzo,Tolomei Baccio Maria,28/04/1681,Firenze,Roma,Affari economici,"Tolomei, Baccio Maria, sec. XVII,(destinatario.)","Gal. 159, doc. 105, c. 116r-117v",1681,"""Conosco esser troppo indiscretezza la mia in venir con quella...""Minuta autografaA c. 117v abbozzo di lettera del Viviani
"
Viviani Vincenzo,Panciatichi Francesco,6/05/1681,Firenze,,Argomenti privati,"Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 159, doc. 106, c. 118r-119r",1681,"""L'umanissima lettera di Vostra Signoria Illustrissima...""Minuta autografa, scritta nelle coperte di due lettere inviate a Viviani
"
Viviani Vincenzo,Lapi Tomati Maddalena,27/05/1681,Firenze,Roma,Argomenti privati,"Nardi, Giovanni, 1585-1654,(citato.)Tomati Lapi, Maddalena, sec. XVII,(destinatario.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)","Gal. 159, doc. 107, c. 120r-v",1681,"""Le sempre nuove occasioni di servire al Serenissimo Granduca...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,8/06/1681,Firenze,,Argomenti privati,"Panciatichi, Francesco, 1627-1696,(destinatario.)Ramponi, Jacopo, sec. XVII,(citato.)","Gal. 159, doc. 108, c. 121r",1681,"""Intesi ieri l'altro dal Signor Ramponi che fu trovato...""Minuta autografa, scritta all'interno della coperta di una lettera inviata a Viviani, con sigillo
"
Viviani Vincenzo,Nelli Giovanni Battista,30/06/1681,Firenze,,Argomenti privati,"Nelli, Giovanni Battista, 1661-1725,(destinatario.)","Gal. 159, doc. 109, c. 122r",1681,"""La gente che passa dice e vuol dire sopra questo...""Autografo
"
Viviani Vincenzo,[non identificato],4/08/1681,Firenze,,Argomenti privati,,"Gal. 159, doc. 110, c. 124r-125r",1681,"""Nella mia d'hiersera, per la quale io le domandava...""Minuta autografa
"
Viviani Vincenzo,Ricci Michelangelo,6/09/1681,Firenze,Roma,Argomenti privati,"Ricci, Michelangelo, 1619-1682,(destinatario.)","Gal. 159, doc. 111, c. 126r-v",1681,"""Quale e quanto sia stato il mio giubilo in sentir decorata...""Autografo
"
Viviani Vincenzo,Ricci Michelangelo,28/10/1681,Firenze,Roma,Argomenti privati,"Ricci, Michelangelo, 1619-1682,(destinatario.)","Gal. 159, doc. 112, c. 127r-v",1681,"""Al primo avviso che mi giunse dell'applaudita promozione...""Autografo
"
Viviani Vincenzo,[non identificato],17/09/1681,,,Argomenti privati,"Carducci, Giovanni, sec. XVII,(citato.)Ramponi, Jacopo, sec. XVII,(citato.)","Gal. 159, doc. 113, c. 128r-130v",1681,"""Questa mattina Dio lodato l'Illustrissimo signor Depositario...""Minuta autografa
"
Viviani Vincenzo,[non identificato],17/09/1681,Cerro,,Argomenti privati,"Guerrini, Pietro, sec. XVII,(citato.)Ramponi, Jacopo, sec. XVII,(citato.)Carducci, Giovanni, sec. XVII,(citato.)","Gal. 159, doc. 114, c. 131r-132v",1681,"""Mi spiegherò meglio forse adesso che posso scrivere senza la presenza del Sig. Depositario...""Autografo
"
Viviani Vincenzo,Guerrini Pietro,21/09/1681,Poggio a Caiano,Bella Vista,Argomenti privati,"Guerrini, Pietro, sec. XVII,(destinatario.)","Gal. 159, doc. 115, c. 133r-v",1681,"""Stimo superfluo il ricordare a Vostra Signoria che in fondo di tutti i termini...""Autografo
"
Viviani Vincenzo,Guerrini Pietro,24/09/1681,Firenze,,Argomenti privati,"Panciatichi, Francesco, 1627-1696,(citato.)Gori, Michele, sec. XVII,(citato.)Guerrini, Pietro, sec. XVII,(destinatario.)Santini,(citato.)Strozzi, capitano, sec. XVII,(citato.)","Gal. 159, doc. 116, c. 135r-136r",1681,"""Ho ricevuto la pianta con una gentilissima di Vostra Signoria Illustrissima...""Autografo
"
Viviani Vincenzo,Gori Michele,25/10/1681,Firenze,,Argomenti privati,"Marchi,(citato.)Gori, Michele, sec. XVII,(destinatario.)Del Rosso, Giovanni Andrea, sec. XVII,(citato.)","Gal. 159, doc. 117, c. 137r-138v",1681,"""Con replicar l'annunzio di buon viaggio all'Illustrissimo Sig. Cav. del Rosso...""A c. 138v calcoli autografi del Viviani
"
Viviani Vincenzo,[non identificato],10/11/1681,Firenze,,Argomenti privati,"Baldini, sec. XVII,(citato.)Guerrini, Dionigi, sec. XVII,(citato.)Guelfi, Domenico, sec. XVII,(citato.)Ciaccheri, Giuliano, sec. XVII,(citato.)","Gal. 159, doc. 118, c. 139r-140v",1681,"""E' venuto oggi a trovarmi in casa un tal Signor Capitano Domenico Guelfi...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,13/11/1681,Firenze,,Argomenti privati,"Guerrini, Pietro, sec. XVII,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 159, doc. 119, c. 141r-142v",1681,"""Al signor Pietro Guerrini, apportator di questa, subito ricevuta la favoritissima...""Autografo
"
Viviani Vincenzo,Tozzi Luca,18/11/1681,Firenze,Napoli,Argomenti privati,"Bellini, Filippo, sec. XVII,(citato.)Tozzi, Luca, 1638-1717,(destinatario.)","Gal. 159, doc. 120, c. 143r",1681,"""Sabato sera prossimo passato mi fu fatto avere...""Minuta autografa, scritta nella coperta di una lettera a Viviani, con sigillo
"
Viviani Vincenzo,Lapi Tomati Maddalena,18/11/1681,Firenze,Roma,Argomenti privati,"Lapi, Michelangelo, sec. XVII,(citato.)Tomati Lapi, Maddalena, sec. XVII,(destinatario.)","Gal. 159, doc. 121, c. 144r-v",1681,"""Da che io con le amorevolissime di Vostra Signoria Illustrissima ricevei...""Minuta autografa, scritta nella coperta di una lettera a Viviani, con sigillo
"
Viviani Vincenzo,Tomati Giovanni Domenico,23/12/1681,Firenze,Roma,Argomenti privati,"Tomati, Giovanni Domenico, sec. XVII,(destinatario.)","Gal. 159, doc. 122, c. 145r",1681,"""Mancherei al debito di ossequentissimo servo...""AutografoMinuta
"
Viviani Vincenzo,Ricci Michelangelo,23/12/1681,Firenze,Roma,Argomenti privati,"Ricci, Michelangelo, 1619-1682,(destinatario.)","Gal. 159, doc. 123, c. 146r",1681,"""Mancherei al debito di umilissimo antico servo...""AutografoScritta nella coperta di una lettera a Viviani, con sigillo
"
Viviani Vincenzo,Lapi Tomati Maddalena,19/01/1683,Firenze,Roma,Argomenti privati,"Tomati, sec. XVII,(citato.)Tomati Lapi, Maddalena, sec. XVII,(destinatario.)","Gal. 159, doc. 124, c. 147r-v",1683,"""Appena il Padrone Serenissimo si era trasferito di Firenze alla solita villeggiatura...""Minuta autografa
"
Viviani Vincenzo,Gondi Carlo Antonio,13/02/1683,Firenze,Livorno,Suppliche,"Gondi, Carlo Antonio, sec. XVII,(destinatario.)","Gal. 159, doc. 125, c. 148r",1683,"""Al ricever in questa settimana...""Minuta autografa
"
Viviani Vincenzo,Tomansi Leopoldo,13/02/1683,Firenze,,Suppliche,"Tomansi, Leopoldo, sec. XVII,(destinatario.)","Gal. 159, doc. 126, c. 149r",1683,"""Intesi dalla favoritissima lettera di Vostra Signoria la buona inclinazione...""Minuta autografa
"
Viviani Vincenzo,Tomansi Leopoldo,27/02/1683,Firenze,Livorno,Argomenti privati,"Tomansi, Leopoldo, sec. XVII,(destinatario.)","Gal. 159, doc. 127, c. 150r",1683,"""Tutte le grazie che contribuisce il nostro Padrone Serenissimo...""Minuta autografa
"
Viviani Vincenzo,[non identificato],27/03/1682,Firenze,,Notizie di libri,,"Gal. 159, doc. 128, c. 151r",1682,"""Più lettere ho ricevuto in più tempi, ma tutte aperte, e però non ho mai...""Minuta autografa
"
Viviani Vincenzo,Strozzi Alessandro,4/04/1682,Firenze,Arezzo,Suppliche,"Strozzi, Alessandro, 1583-1648,(destinatario.)","Gal. 159, doc. 129, c. 152r",1682,"""Venendo rappresentato che il signor Vincenzio Galilei tenuto costì...""Minuta autografaLa parte finale contiene un post-scriptum con alcune istruzioni per il giovane Galilei
"
Viviani Vincenzo,Lapi Tomati Maddalena,7/04/1682,Firenze,,Argomenti privati,"Tomati Lapi, Maddalena, sec. XVII,(destinatario.)","Gal. 159, doc. 130, c. 153r-154v",1682,"""Alle settimane passate io significai al Signor Senatore Frescobaldi...""Minuta autografaA c. 154v un post-scriptum
"
Viviani Vincenzo,[non identificato],11/04/1682,Firenze,,Argomenti privati,,"Gal. 159, doc. 131, c. 155r",1682,"""Quindici giorni sono risposi alla sua della corruzione de due cassoni di ferro...""Minuta autografa
"
Viviani Vincenzo,Strozzi Alessandro,16/05/1682,Firenze,,Suppliche,"Strozzi, Alessandro, 1583-1648,(destinatario.)","Gal. 159, doc. 132, c. 156r",1682,"""Confido nell'innata umanità e gentilezza di Vostra Signoria Illustrissima e Reverendissima...""Minuta autografa
"
Viviani Vincenzo,[non identificato],29/05/1682,Firenze,,Argomenti privati,,"Gal. 159, doc. 133, c. 157r",1682,"""Arrivato a casa questa mattina ho trovato un invito...""AutografoPrima della sottoscrizione si legge una nota trascritta dal destinatario, che ha risposto a Viviani sullo stesso foglio
"
Viviani Vincenzo,[non identificato],20/07/1682,Firenze,,Argomenti privati,,"Gal. 159, doc. 134, c. 158r",1682,"""L'occupazioni hieri mi tolsero il poter essere da Sua Altezza...""Minuta autografa
"
Viviani Vincenzo,Del Riccio Giovanni,7/08/1682,Firenze,Siviglia,Argomenti privati,"Del Riccio, Giovanni, sec. XVII,(destinatario.)","Gal. 159, doc. 135, c. 159r",1682,"""Le continuate grazie e i moltiplicati favori che mi fa godere l'obbligatissime...""Minuta autografaLa lettera è ripetuta alle cc. 160r-v
"
Viviani Vincenzo,[non identificato],5/08/1682,Firenze,,Argomenti privati,,"Gal. 159, doc. 136, c. 161r",1682,"""Ricevei la sua de 29 marzo prossimo passato per via di qui...""Minuta autografa
"
Viviani Vincenzo,Gori Michele,3/10/1682,Firenze,,Fortificazioni,"Gori, Michele, sec. XVII,(destinatario.)","Gal. 159, doc. 137, c. 162r-163r",1682,"""Vostra Signoria si porterà quanto prima al terzo, con passar da Pistoia per ogni caso...""Minuta autografa
"
Viviani Vincenzo,[non identificato],5/10/1682,Firenze,,Fortificazioni,,"Gal. 159, doc. 138, c. 164r",1682,"""Vostra Signoria osservi bene da per sè le qualità del terreno del fosso nuovo...""Minuta autografa
"
Viviani Vincenzo,Gori Michele,5/10/1682,Firenze,,Fortificazioni,"Gori, Michele, sec. XVII,(destinatario.)Barbi, Giovanni Francesco, sec. XVII,(citato.)","Gal. 159, doc. 139, c. 165r-166v",1682,"""Il signor tenente Giovanni Francesco Barbi mi scrive di alcuni suoi gelsi...""Minuta autografaIndirizzo a c. 166v
"
Viviani Vincenzo,Falconieri Paolo,5/10/1682,Firenze,Roma,Argomenti privati,"Falconieri, Paolo, 1638-1704,(destinatario.)","Gal. 159, doc. 140, c. 167r-v",1682,"""Al mio ritorno in Firenze da Bella Vista, che seguì mercoledi prossimo passato...""Minuta autografa
"
Viviani Vincenzo,Falconieri Paolo,10/11/1682,Firenze,Roma,Argomenti privati,"Falconieri, Paolo, 1638-1704,(destinatario.)","Gal. 159, doc. 141, c. 168r",1682,"""Dalle mie assidue occupazioni pubbliche in Firenze...""Minuta autografa, scritta nella coperta di una lettera indirizzata al Viviani da Ferrante Capponi
"
Viviani Vincenzo,D'Elci Filippo,30/12/1682,Firenze,Lappeggi,Notizie di libri,"D'Elci, Filippo, sec. XVII,(destinatario.)","Gal. 159, doc. 142, c. 169r",1682,"""Il problema di quel buon Religioso, del quale il singolar favore...""Minuta autografa
"
Viviani Vincenzo,[non identificato],15/02/1684,Firenze,,Suppliche,"Ramponi,(citato.)Tonelli, Domenico, sec. XVII,(citato.)","Gal. 159, doc. 143, c. 170r",1684,"""E' vero che se fosse di qua questo capo-maestro Tonelli, sbandito dalla grazia del Ministro Ramponi...""Minuta autografa
"
Viviani Vincenzo,[non identificato],28/02/1684,Firenze,,Argomenti privati,"Panciatichi, Francesco, 1627-1696,(citato.)","Gal. 159, doc. 144, c. 171r-172r",1684,"""Con lettera de 18 stante dell'Illustrissimo Signor Priore Senatore...""Minuta autografa
"
Viviani Vincenzo,[non identificato],14/08/1683,Firenze,,Fortificazioni,"Franconi, Matteo, sec. XVII,(citato.)","Gal. 159, doc. 145, c. 173r-v",1683,"""Se riuscirà all'agente Franconi di trovare il fondo sufficiente per molar l'acqua...""Minuta autografa
"
Viviani Vincenzo,D'Elci Filippo,31/08/1683,Firenze,Siena,Argomenti privati,"D'Elci, Filippo, sec. XVII,(destinatario.)","Gal. 159, doc. 146, c. 174r-v",1683,"""Il signor Vincenzio Galilei che si riconosce sì particolarmente se obbligar...""Minuta autografa, scritta sulla coperta di una lettera indirizzata al Viviani, con sigillo
"
Viviani Vincenzo,[non identificato],13/09/1683,Firenze,,Fortificazioni,,"Gal. 159, doc. 147, c. 175r",1683,"""Ho veduto per ordine del Padrone Serenissimo...""Minuta autografa
"
Viviani Vincenzo,Tomansi Leopoldo,30/10/1683,Firenze,,Varia,"Tomansi, Leopoldo, sec. XVII,(destinatario.)Franconi, Matteo, sec. XVII,(citato.)Bartolommei, Girolamo, 1584-1662,(citato.)","Gal. 159, doc. 148, c. 176r-177v",1683,"""MI comandò il Padrone Serenissimo il giorno avanti che partisse...""Minuta autografa
"
Viviani Vincenzo,Gori Michele,2/11/1683,Firenze,,Argomenti privati,"Gori, Michele, sec. XVII,(destinatario.)Franconi, Matteo, sec. XVII,(citato.)Bartolommei, Girolamo, 1584-1662,(citato.)","Gal. 159, doc. 149, c. 178r",1683,"""Il Serenissimo Padrone vuole che Vostra Signoria prontamente vada...""Minuta autografa
"
Viviani Vincenzo,[non identificato],15/11/1683,Firenze,,Suppliche,,"Gal. 159, doc. 150, c. 179r",1683,"""Il saper non essere in me qualità degna di viver nella benigna memoria...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,27/11/1683,Firenze,,Varia,"Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 159, doc. 151, c. 180r-v",1683,"""Quando Sua Altezza trattò di dar al signor depositario la facultà non di colmare ma di rifiorire i terreni bassi...""Minuta autografa
"
Viviani Vincenzo,Ricci Jacopo,30/11/1683,Firenze,Roma,Argomenti privati,"Ricci, Jacopo, sec. XVII,(destinatario.)","Gal. 159, doc. 152, c. 181r",1683,"""Or ch'io mi suppongo la Paternità Vostra Reverendissima essersi alquanto sgravata dagli affari...""Minuta autografa, scritta nella coperta di una lettera a Viviani, con sigillo
"
Viviani Vincenzo,Molara Bruto (della),14/01/1684,Firenze,,Argomenti privati,"Molara, Bruto della, 1639-1685,(destinatario.)Medici, Leopoldo de', 1617-1675,(citato.)","Gal. 159, doc. 153, c. 182r",1684,"""Devo a dire a Vostra Signoria come amico, che per capo d'Anno il Serenissimo Principe Leopoldo...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,5/12/1684,Firenze,,Idrologia,"Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 159, doc. 154, c. 183r-184v",1684,"""Se il Fattor del signor Depositario avesse avvisato che in tempo che il Padule...""Minuta autografa
"
Viviani Vincenzo,Caravaggio Paolo Filippo,28/12/1684,Firenze,Milano,Argomenti privati,"Caravaggio, Paolo Filippo, sec. XVII,(destinatario.)","Gal. 159, doc. 155, c. 185r-v",1684,"""Al pregiatissimo ed inaspettato quanto immeritato onore...""Minuta autografa
"
Viviani Vincenzo,[non identificato],12/01/1685,Firenze,,Argomenti privati,,"Gal. 159, doc. 156, c. 186r",1685,"""La favoritissima lettera di Vostra Signoria Illustrissima mi vien recapitata in questo punto...""Minuta autografa
"
