Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Bimbacci Atanasio,"Incipit: ""Il Signore Iddio in questi prossimi giorni della Natività di Nostro Signore...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 1, c. 1r-2r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Falconieri, Paolo, 1638-1704,(citato.)Marcellini, Carlo, ca. 1644-1713,(citato.)Gabbiani,(citato.)Galilei, Galileo, 1564-1642,(citato.)Serra, Iacopo, 1570-1623,(citato.)Foggini, Giovanni Battista, 1652-1725,(citato.)",Notizie di libri,Bimbacci Atanasio a Viviani Vincenzo,17/12/1674,Roma,Firenze,Viviani Vincenzo,1674
Molara Bruto (della),"Incipit: ""Arrossisco al comparirvi davanti con questa mia...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 2, c. 3r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,22/12/1674,Roma,Firenze,Viviani Vincenzo,1674
Ricci Michelangelo,"Incipit: ""Nell'annunziarmi le buone feste con espressioni tanto cortesi...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 3, c. 5r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Ricci Michelangelo a Viviani Vincenzo,29/12/1674,Roma,Firenze,Viviani Vincenzo,1674
Falconieri Paolo,"Incipit: ""Ho riconosciuto negli auguri di felicità che Vostra Signoria Illustrissima si è compiaciuta...""Firma autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 4, c. 6r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Falconieri Paolo a Viviani Vincenzo,5/01/1675,Roma,Firenze,Viviani Vincenzo,1675
Guerrini Dionigi,"Incipit: ""Un cavaliere mio padrone et amico del Migliorati ha una casa...""Le cc. 8v-10r contengono alcune tavole con le piante dell'edificio in questione e, a fianco, una didascalia che si riferisce ad esse
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 5, c. 7r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Regnadori, Piero, sec. XVII,(citato.)Nardi, Giovanni, 1585-1654,(citato.)Migliorati,(citato.)",Argomenti privati,Guerrini Dionigi a Viviani Vincenzo,13/01/1675,Prato,Firenze,Viviani Vincenzo,1675
Pollini Lorenzo,"Incipit: ""Sento con straordinario contento che le cose...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 6, c. 10r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Pollini Lorenzo a Viviani Vincenzo,2/04/1675,Unidentified,Firenze,Viviani Vincenzo,1675
Serenai Francesco,"Incipit: ""Le multiplicate riprove che ho della benignità di Vostra Signoria mi fan credere...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 7, c. 12r-v<br/>
</td>","Delfino, Dionisio, 1663-1734,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Serenai Francesco a Viviani Vincenzo,17/04/1675,Udine,Firenze,Viviani Vincenzo,1675
Serenai Lodovico,"Incipit: ""Io non ho prima riverito Vostra Signoria con mie lettere per non infastidirla...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 8, c. 13r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Serenai Lodovico a Viviani Vincenzo,14/05/1675,S. Giovanni Valdarno,Firenze,Viviani Vincenzo,1675
Serenai Lodovico,"Incipit: ""Per quanto ho potuto intender destramente senza nominar alcuno...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 9, c. 15r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Serenai Lodovico a Viviani Vincenzo,23/05/1675,S. Giovanni Valdarno,Firenze,Viviani Vincenzo,1675
Tozzi Luca,"Incipit: ""Devo in vero molto al mio signor Antonio Monforte che con suo felicissimo viaggio...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 10, c. 17r<br/>
</td>","Monforte, Antonio, 1644-1717,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Tozzi Luca a Viviani Vincenzo,2/06/1675,Napoli,Firenze,Viviani Vincenzo,1675
Serenai Lodovico,"Incipit: ""Io prego il signor Vincenzio mio signore ad esser certo che il mio silenzio...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 11, c. 19r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Borromei,(citato.)Buondelmonti, Baccio, sec. XVII,(citato.)Delfino, Dionisio, 1663-1734,(citato.)Fiorini, sec. XVII,(citato.)Marsili,(citato.)Serenai, Francesco, sec. XVII,(citato.)Chigi, sec. XVII,(citato.)",Argomenti privati,Serenai Lodovico a Viviani Vincenzo,24/06/1675,S. Giovanni Valdarno,Firenze,Viviani Vincenzo,1675
Serenai Lodovico,"Incipit: ""Se io avessi commodità e tempo di scrivere a lungo, come io non ho...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 12, c. 21r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Torricelli, Evangelista, 1608-1647,(citato.)Buonaiuti, Niccolò, sec. XVII,(citato.)Serenai, Francesco, sec. XVII,(citato.)Borromei,(citato.)",Argomenti privati,Serenai Lodovico a Viviani Vincenzo,29/06/1675,S. Giovanni Valdarno,Firenze,Viviani Vincenzo,1675
Combi & La Nou (casa editrice),"Incipit: ""Qui inclusa trovarà Vostra Signoria Eccellentissima la sua nota apprezziata...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 13, c. 23r<br/>
</td>","La Noù, Giovanni, sec. XVII,(copista.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Combi & La Nou (casa editrice) a Viviani Vincenzo,8/07/1675,Venezia,Firenze,Viviani Vincenzo,1675
Serenai Lodovico,"Incipit: ""In risposta alla carissima di Vostra Signoria de' 4 ricevuta questo dì 7...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 14, c. 25r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Bartolini, Sandro, sec. XVII,(citato.)Bartolini, Simone, sec. XVII?,(citato.)Cardi, Niccolò, sec. XVII,(citato.)Pomponia, Cecco della, sec. XVII,(citato.)",Varia,Serenai Lodovico a Viviani Vincenzo,7/07/1675,S. Giovanni Valdarno,Firenze,Viviani Vincenzo,1675
Mariani Jacopo,"Incipit: ""Io andai e là non vera, posso descrivergli io che non trovo chi...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 15, c. 27r<br/>
</td>","Sodlerio, Cristoforo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Mariani Jacopo a Viviani Vincenzo,12/07/1675,Unidentified,Firenze,Viviani Vincenzo,1675
Molara Bruto (della),"Incipit: ""Io vi son debitore di molte risposte...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 17, c. 31r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,22/07/1675,Roma,Firenze,Viviani Vincenzo,1675
Buragna Carlo,"Incipit: ""Per esser io giunto a Napoli non prima di tre dì sono, ed...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 18, c. 32r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Buragna Carlo a Viviani Vincenzo,23/07/1675,Napoli,Firenze,Viviani Vincenzo,1675
Foggini Giovanni Battista,"Incipit: ""Averei fatto contro il mio debito se non avisassi...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 19, c. 33r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Foggini Giovanni Battista a Viviani Vincenzo,24/08/1675,Roma,Firenze,Viviani Vincenzo,1675
Combi & La Nou (casa editrice),"Incipit: ""Il signor Bandini ci ha già dato parte del sborso...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 20, c. 35r<br/>
</td>","Bandini, Girolamo, sec. XVII,(citato.)La Noù, Giovanni, sec. XVII,(copista.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Combi & La Nou (casa editrice) a Viviani Vincenzo,7/09/1675,Venezia,Firenze,Viviani Vincenzo,1675
Combi & La Nou (casa editrice),"Incipit: ""Dal Signor Bandini habbiamo havuto il saldo delle lire...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 21, c. 37r<br/>
</td>","Bandini, Girolamo, sec. XVII,(citato.)La Noù, Giovanni, sec. XVII,(copista.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Combi & La Nou (casa editrice) a Viviani Vincenzo,14/09/1675,Venezia,Firenze,Viviani Vincenzo,1675
Serenai Lodovico,"Incipit: ""Desidero sentire il giudizio che Vostra Signoria farebbe di questa sorta di vino...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 22, c. 39r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Serenai Lodovico a Viviani Vincenzo,21/09/1675,S. Giovanni Valdarno,Firenze,Viviani Vincenzo,1675
Blondel Mederico,"Incipit: ""Mi capitò per appunto la sua favoritissima delli tre trascorso per sollevar e consolarmi...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 23, c. 41r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Blondel Mederico a Viviani Vincenzo,14/09/1675,S. Casciano de' Bagni,Firenze,Viviani Vincenzo,1675
Micalori Giovanni Battista,"Incipit: ""Vengo con la presente per riverire Vostra Signoria Illustrissima...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 24, c. 43r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Micalori Giovanni Battista a Viviani Vincenzo,18/10/1675,Urbania,Firenze,Viviani Vincenzo,1675
Combi & La Nou (casa editrice),"Incipit: ""Dal Signor Bandini ci è stato mandato per conto di...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 25, c. 45r<br/>
</td>","Bandini, Girolamo, sec. XVII,(citato.)La Noù, Giovanni, sec. XVII,(copista.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Combi & La Nou (casa editrice) a Viviani Vincenzo,19/10/1675,Venezia,Firenze,Viviani Vincenzo,1675
Costantino Giulio Cesare,"Incipit: ""Apportarà non picciola maraviglia a Vostra Signoria Illustrissima il vedersi comparire...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 26, c. 47r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Affari economici,Costantino Giulio Cesare a Viviani Vincenzo,28/11/1675,Napoli,Firenze,Viviani Vincenzo,1675
Santini Vincenzo,"Incipit: ""Quanta ne sia stata grande la perdita per me nella morte...""A c. 50r alcune note autografe di Viviani riguardanti le notizie da chiedere al Santini e a Ricci
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 27, c. 49r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Santini Vincenzo a Viviani Vincenzo,30/11/1675,Roma,Firenze,Viviani Vincenzo,1675
Ricci Michelangelo,"Incipit: ""Le replicate istanze fattemi dal Signor Vincenzo Santini, ch'io voglia in qualche modo...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 28, c. 51r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Ricci Michelangelo a Viviani Vincenzo,7/12/1675,Roma,Firenze,Viviani Vincenzo,1675
Serenai Francesco,"Incipit: ""Quanto mi aggravi romper un lungo silenzio con narrativa d'infinite miserie...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 29, c. 53r-54r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Serenai Francesco a Viviani Vincenzo,9/12/1675,Ferrara,Firenze,Viviani Vincenzo,1675
Serenai Francesco,"Incipit: ""Tengo l'humanissima di Vostra Signoria a me responsiva in data de 14 prossimo passato...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 30, c. 55r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Serenai Francesco a Viviani Vincenzo,19/12/1675,Ferrara,Firenze,Viviani Vincenzo,1675
Santini Vincenzo,"Incipit: ""Hieri mi fu portata dal servitore dell'Illustrissimo signor Michelangelo Ricci una gratissima...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 31, c. 57r-58v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Santini Vincenzo a Viviani Vincenzo,28/12/1675,Roma,Firenze,Viviani Vincenzo,1675
Ricci Michelangelo,"Incipit: ""Con que' sentimenti di gratitudine, et obligazione, che si convengono ad un favore singolarissimo...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 32, c. 59r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Ricci Michelangelo a Viviani Vincenzo,28/12/1675,Roma,Firenze,Viviani Vincenzo,1675
Santini Vincenzo,"Incipit: ""Il Signor Michelangelo Ricci mi ha partecipata la cortesissima di Vostra Signoria...""Lo stile della datazione indicato è quello ""ab Incarnatione"", ma in realtà l'anno è calcolato ""a Nativitate"", e si tratta del 1676
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 33, c. 60r-61r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Santini Vincenzo a Viviani Vincenzo,4/01/1676,Roma,Firenze,Viviani Vincenzo,1676
Ricci Michelangelo,"Incipit: ""Ho partecipato al Signor Santini ciò che Vostra Signoria Illustrissima con tanta cortesia mi accenna...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 34, c. 62r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Ricci Michelangelo a Viviani Vincenzo,4/01/1676,Roma,Firenze,Viviani Vincenzo,1676
Santini Vincenzo,"Incipit: ""Il Signor Michelangelo Ricci m'a partecipata la nuova...""Lo stile della datazione indicato è quello ""ab Incarnatione"", ma in realtà l'anno è calcolato ""a Nativitate"", e si tratta del 1676
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 35, c. 63r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Santini Vincenzo a Viviani Vincenzo,11/01/1676,Roma,Firenze,Viviani Vincenzo,1676
Ricci Michelangelo,"Incipit: ""Comunicai al Signor Vincenzo Santini ciò che Vostra Signoria Illustrissima fece grazia di significarmi...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 36, c. 65r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Suppliche,Ricci Michelangelo a Viviani Vincenzo,18/01/1676,Roma,Firenze,Viviani Vincenzo,1676
Gherardi Bartolomeo,"Incipit: ""Ieri fui di ritorno in Siena dala visita dello Stato...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 37, c. 66r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Gherardi Bartolomeo a Viviani Vincenzo,8/02/1676,Siena,Firenze,Viviani Vincenzo,1676
Viviani Maria Sestilia,"Incipit: ""Ho ricevuti li cinque scudi per mano di Suor Maria Angela infermiera...""La c. 68v, dove è l'indirizzo, è stata utilizzata per alcune note
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 38, c. 67r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Viviani Maria Sestilia a Viviani Vincenzo,8/02/1676,Sant'Orsola,Firenze,Viviani Vincenzo,1676
Guerrini Dionigi,"Incipit: ""Dalla singolar gentilezza e perfetta squisitezza d'ogni cosa...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 39, c. 69r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guerrini Dionigi a Viviani Vincenzo,18/02/1676,Prato,Firenze,Viviani Vincenzo,1676
Lorenzini Lorenzo,"Incipit: ""Il Signor Bartolini riverisce Vostra Signoria ed averà ambizione di poterla...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 40, c. 70r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Lorenzini Lorenzo a Viviani Vincenzo,28/02/1676,Pisa,Firenze,Viviani Vincenzo,1676
Viviani Maria Sestilia,"Incipit: ""Mi ritrovo ancora con dolori che non posso andare e son continuamente...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 41, c. 71r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Viviani Maria Sestilia a Viviani Vincenzo,18/03/1676,Sant'Orsola,Firenze,Viviani Vincenzo,1676
Buragna Carlo,"Incipit: ""Sin da che Vostra Signoria con essempio di singolar cortesia si compiacque...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 42, c. 73r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Buragna Carlo a Viviani Vincenzo,31/03/1676,Napoli,Firenze,Viviani Vincenzo,1676
Bandini Simone,"Incipit: ""Ho ricevuto con la cortesissima sua da Santi Petri ducati...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 43, c. 74r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Bandini Simone a Viviani Vincenzo,15/04/1676,Careggi,Firenze,Viviani Vincenzo,1676
Ronconi Nicolo,"Incipit: ""Eccede Vostra Signoria nella puntualità e duolmi in estremo, sentendo la poca...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 44, c. 74r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Ronconi Nicolo a Viviani Vincenzo,18/04/1676,Unidentified,Firenze,Viviani Vincenzo,1676
Buragna Carlo,"Incipit: ""Già io incomincio ad esser troppo importuno a Vostra Signoria Illustrissima con le mie lettere...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 45, c. 78r-79v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Buragna Carlo a Viviani Vincenzo,21/04/1676,Napoli,Firenze,Viviani Vincenzo,1676
Ceruti Giulio,"Incipit: ""Non prima d'hieri ricevei la gratissima di Vostra Signoria Illustrissima assieme col plico...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 46, c. 79bis r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Ceruti Giulio a Viviani Vincenzo,9/05/1676,Roma,Firenze,Viviani Vincenzo,1676
Guerrini Dionigi,"Incipit: ""Per la causa del mio ritorno tardi ho ricevuto il favor della gentilissima...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 47, c. 80r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guerrini Dionigi a Viviani Vincenzo,27/05/1676,Prato,Firenze,Viviani Vincenzo,1676
Guidetti Tommaso,"Incipit: ""Per non differire l'occasione di servirla subito arrivato allo Scrittoio...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 48, c. 82r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guidetti Tommaso a Viviani Vincenzo,6/06/1676,Unidentified,Firenze,Viviani Vincenzo,1676
Guerrini Dionigi,"Incipit: ""Prego Vostra Signoria favorirmi avvisar quando torni il Colonnello""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 49, c. 84r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guerrini Dionigi a Viviani Vincenzo,12/06/1676,Prato,Firenze,Viviani Vincenzo,1676
Guerrini Dionigi,"Incipit: ""Torno a pregar Vostra Signoria per haver...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23776')"">Gal. 165  </a>  doc. 50, c. 86r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Guerrini Dionigi a Viviani Vincenzo,15/06/1676,Prato,Firenze,Viviani Vincenzo,1676
